Drug	Protein
15942673	P52732
15942661	P52700
446980	P06276
446981	P06276
891831	P00918
447099	Q86XF0
448781	P00469
20284644	P02766
23722943	P02766
23722944	P02766
10150081	Q02750
10303	Q9I5F3
449003	P35557
11984575	P04585
3000663	P03366
5288850	P42574
82315	P35228
13450	P07173
13450	P06008
13450	P06009
13450	P06010
13450	P0C0Y8
13450	P0C0Y9
13450	P0C0Y7
6323420	P22629
40428878	P06730
40428878	O06796
40428878	P06731
40428878	Q57254
11987556	P20248
11987556	P24941
11840966	P20248
11840966	P24941
9845059	Q15788
9845059	Q96RI1
16040281	Q02763
446977	P04118
446977	P16233
4369567	P23141
54699009	Q9Z9H6
54699009	Q8RQE9
54699009	Q8RQE8
54699009	Q8RQE7
54699009	Q5SKW1
19989057	P0AEX9
1504717	P16083
46937133	P42574
5281701	P11309
11005	P03300
11005	Q82122
11005	P23008
11005	P12915
11005	P61925
11005	P17612
11005	Q66282
11005	P21404
11005	P06210
11005	O91734
11005	P29813
11005	P0A8V6
11005	O75521
11005	P35243
11005	P0DP23
11005	P09142
11005	P13900
11005	P00519
11005	O67648
11005	P03302
11005	P41235
11005	Q15788
11005	P04324
11005	P06971
11005	P62942
11005	P63098
11005	Q08209
11005	P9WPF1
11005	P12497
11005	O43617
11005	P01308
11005	P22055
11005	Q71LY2
11005	P17900
11005	P62330
11005	Q9Y6Y9
11005	P02929
11005	Q72497
11005	P04584
11005	P84077
11005	P43080
11005	P9WH69
11005	P15151
11005	O00206
11005	Q07869
11005	P02768
11005	P12104
11005	O95445
10135836	P08709
10135836	P13726
447649	P20248
447649	P24941
25058133	Q81R22
25058133	P00374
25058133	A0A0M3KKX1
25058133	P0A017
588963	O15143
588963	P61160
588963	P61158
588963	O15144
588963	O15145
588963	P59998
588963	O15511
44129612	O15143
44129612	P61160
44129612	P61158
44129612	O15144
44129612	O15145
44129612	P59998
44129612	O15511
46937134	Q9UBT6
8408	P05230
11675645	P52732
87517	P04075
447656	P20248
447656	P24941
23400214	Q16539
6102824	P52732
46937135	Q38087
11840968	P52732
9547890	P24941
447655	P20248
447655	P24941
159866	Q02127
159866	P28793
159866	P28790
159866	P48632
23586165	P52732
5288878	P42574
5326800	P22629
5288981	P16088
8420	P00734
8420	P07477
11507040	Q89ZI2
4149241	P34913
6420119	P34913
6420120	P34913
6420121	P34913
24963032	Q08638
446415	P0A3R9
14357	P69905
14357	P68871
5288998	Q9NWT6
440294	P0A110
440294	P0A112
481709	P0AEK4
131704307	Q5SHR6
131704307	Q8RQE9
131704307	Q8RQE8
131704307	Q8RQE7
131704307	Q5SKW1
5326928	P28720
5326929	P28720
46937137	P43235
448002	P09238
448002	P39900
448002	P08254
448002	O60882
9817372	Q9A1B7
46937138	P23083
46937138	P04211
54708746	P04584
6710104	Q8KNZ7
16040257	P28845
5273394	P26663
503536	P26663
15942677	P28845
5278689	P03366
5278688	P03366
501640	P04062
5278690	P03366
25190761	P24941
25190761	P20248
76313	P04585
76313	P04584
11840970	P43235
3256857	P01834
3581192	Q92831
11963551	P08238
11963552	P08238
447364	P23083
447364	P01857
3256859	P23083
3256859	P04211
3256861	P01857
150889	P03023
9999276	P27815
9999276	Q07343
9999276	Q08499
24905144	P48736
6852128	P00918
6006216	P37231
44129629	P42262
44129630	P42262
44129631	P42262
657105	P00811
5289053	Q53586
5289054	P00947
6852201	P24941
6852201	P20248
25134267	P9WIJ3
398148	P24941
4122	O60760
25271554	P24182
25271555	P24182
3137930	P24182
25271556	P24182
25271557	P24182
441161	P54997
24752837	P03372
24752837	Q15596
9817381	Q16706
11669698	P11217
16122585	P01859
3246941	P25084
2856	Q9HCP0
2856	Q12866
6420152	Q96GR2
780	P06875
25011726	P07097
5356	P00918
5289085	P08574
5289085	P00156
5289085	P31930
5289085	P22695
5289085	P07919
5289085	O14949
5289085	P47985
5289085	O14957
5289085	P14927
5289085	Q9UDW1
11370952	P03355
446966	P01857
16122594	P14174
23655000	P14174
44602427	P14174
46937140	P00811
46937141	P00811
24756824	P68400
447700	P00519
24779674	P68400
25920890	Q14289
46937142	O75865
46937142	O43617
46937142	Q86SZ2
46937142	Q8IUR0
46937142	Q9Y296
46937142	Q9Y5R8
23644580	P43889
24779678	P68400
24916788	P08238
46937143	P08588
4858	P11439
4858	P13639
4858	Q5EK40
4858	Q9Y6F1
4858	Q460N3
42647297	Q16539
16750094	P00519
24963046	Q16539
24755476	Q16539
24779675	P68400
24779676	P68400
44129603	P20248
44129603	P24941
5403427	Q16654
8179	P22303
8179	P40406
8179	Q6FEW8
10389239	P49137
10389239	Q16644
735838	P0A953
24779677	P68400
11493841	P43405
23656870	P68400
4722579	P04637
46937144	Q9KM65
11691442	P30291
16086836	P0AAI5
11963565	P44783
24832027	P15085
12229396	P20813
5289112	P09211
7020128	P18031
7020128	P54577
9547984	P03366
9547984	P04585
115069	P11684
4369560	P17538
131704308	Q8DR59
131704308	Q47066
131704308	P00811
23629653	Q53728
446756	P01857
46937145	P14649
46937145	P19105
46937145	P12883
24875319	P04585
11516136	P27487
1122713	Q9Y233
44141871	Q9Y233
24892821	O00519
11610553	Q9Y233
11581936	Q9Y233
657061	P45452
15991588	Q9Y233
54688400	P26663
11955614	Q9Y233
2059510	O14757
1587957	O14757
449244	P01857
4369443	Q16539
11967789	P01768
1854	P18031
1530	P03372
1530	Q15596
667639	P25705
667639	P06576
667639	P36542
25243828	O00519
16741209	O70038
5289162	P37231
5289162	Q15596
5289162	P19793
194777	P03956
194777	P22894
46937147	P0A6A8
46937148	P0A6A8
446744	P00374
6857724	P0AAI5
25011727	P07097
449242	P01857
449242	P01859
449243	P01857
5496653	P01857
449245	P01857
446757	P01834
446757	P05187
446309	P03366
9804302	P00918
9912519	P00918
46937149	P22088
5289192	P07477
5289197	P04584
23586040	P00734
5327066	Q16539
5327067	Q16539
445481	P00742
1028	P19080
13949633	P03367
13949633	P03366
42608447	P27487
656902	Q6UWM7
46937150	Q9ZGI2
10019998	P00582
564920	P15273
5289221	P00524
23654841	P37231
448968	P07900
439530	Q96L21
439530	P40429
439530	P62829
439530	P61313
439530	P84098
439530	P62750
439530	Q9UHA3
439530	Q9UNX3
439530	P62917
439530	P61927
439530	P39023
439530	P62913
439530	P0A8P1
54736482	Q54873
119828	P35354
119828	P02788
119828	P08684
119828	P11712
18719622	P0ABE7
9952008	P24941
25058141	P07900
11160307	P07900
25058138	P04585
24180585	P27487
25058137	P04585
23640750	Q9NZK7
46937152	P00374
10150441	P15121
9998128	P36897
151506	P0AE18
130804	P08574
130804	P00156
130804	P31930
130804	P22695
130804	P07919
130804	O14949
130804	P47985
130804	O14957
130804	P14927
130804	Q9UDW1
130804	P83791
130804	P83793
130804	P83794
130804	P83792
130804	P83797
130804	P83795
130804	P83796
130804	P83798
6419766	Q8IU85
6438583	P29373
131704309	P00720
5327076	P03366
445987	P33247
16045340	P04585
16045418	P04585
16750071	P10275
10401956	P12931
10224714	P24941
10224714	P20248
11373270	P08238
11373270	P14625
11840979	P08238
11840979	P14625
185914	P09960
5289278	P29373
18690028	P9WMC1
12195517	P9WMC1
1453694	P9WMC1
1548970	O67854
1548970	P11712
1548970	P10635
1548970	P33261
1548970	P20815
5894	P68400
5289290	P04584
5289293	P37957
446676	P22894
425841	P04818
2730282	P04818
5494443	P27338
7297549	P26663
5487313	P03956
24856357	P09467
16058682	P15474
122335	P69905
122335	P68871
447359	P00742
447360	P00742
478379	P09237
3342298	P45452
4369	P03956
10308106	P16050
5289314	P09237
24878044	P04585
447362	P00742
91546	P10632
91546	P11712
91546	P33260
91546	P33261
91546	P05177
91546	P04798
91546	P08684
91546	P02768
24883486	P42574
46937155	P42574
24883488	P42574
46937156	P11217
295941	P69178
1783	P04585
1783	P08684
1783	P10632
1783	P11712
1783	P33261
46937157	P11217
10320144	P27487
23640756	Q70I53
10601417	P04825
9543420	P08254
91514	Q7CRA4
1360	P03303
5289324	P01859
24741805	P28720
16750097	P28720
24871491	P28482
24871491	P06213
24871491	P35568
24741808	P28720
11840981	P25786
11840981	P25787
11840981	P25788
11840981	P25789
11840981	P28066
11840981	P60900
11840981	O14818
11840981	P20618
11840981	P49721
11840981	P49720
11840981	P28070
11840981	P28074
11840981	P28072
11840981	Q99436
23659732	P27338
73571	Q5G940
9822610	P35968
445646	P62942
40467016	Q16539
40467016	P28482
5171	Q16539
5289329	Q8DP79
5289329	P0A6K3
5289330	Q8DP79
5289331	Q8DP79
5289332	P09668
5331010	P20248
5331010	P24941
1536	P04585
25023881	O95749
4747355	P27487
21066087	P24941
46937158	P24941
9991833	P24941
21066096	P24941
10249180	P24941
10317619	P24941
10249182	P24941
44629554	P24941
10042950	P24941
5189	P03303
443833	Q53901
440483	P9WNW7
446129	P03303
1548968	O67854
1548968	P33261
1548968	P08684
131704310	Q6PYX1
4369485	P00734
5289373	P01859
5289374	P37957
5327153	P18031
123920	P11086
5289377	P00811
5289377	P62593
5289377	Q9L5C8
5289378	P00811
11653652	P15056
6852189	Q5LI27
6852189	Q8P8J2
25203945	P53779
9543496	Q99AU2
24812721	P07900
656909	O25927
656909	P9WQN9
656909	P08588
656909	P09848
5289386	P06875
2742752	P37231
9896504	P45452
445650	P01834
445650	P01857
445650	P01615
5328969	P12931
449487	P17538
46937161	P17538
11314340	P17612
11314340	P61925
16122642	P17612
16122642	P61925
3364665	P03474
3364665	P06820
446366	P06820
5289411	P20248
5289411	P24941
446853	P00811
23586154	P55196
5289417	P08473
6852124	O32449
5289418	P11362
647833	P26663
24764440	P26663
24764441	P26663
24764442	P26663
24764443	P26663
46937162	P00519
25220903	Q02054
25220904	Q02054
637775	P51584
23647311	P27487
70164	P51584
11987888	Q9NWZ3
4369451	P18031
4369452	P18031
5289428	P43235
15942662	P03372
15942662	Q15596
25147494	P07998
11524144	Q04771
11524144	P62942
3000237	P04585
3000237	P03366
705712	P39900
3000323	P03366
3032732	Q15596
3032732	P19793
25229546	Q13946
73094	P15636
5564	P0AEK4
5564	P9WGR1
5564	O24990
5564	A0A6L8PBX8
5564	Q6GI75
5564	O75469
5564	P10275
5564	Q14994
5564	P37231
5564	P07202
171833	Q16698
171833	P0AEK4
656970	P0AF12
9824580	P10632
9824580	P15090
6102761	Q15119
6102762	Q15119
6102763	Q15119
46937163	P25774
146089	Q9UKY3
24836810	P56524
5289460	Q9UNI1
24832019	P22303
24764430	P54577
644013	P01859
119202	P0A3R9
115224	Q494W8
27200	P24093
127702	P03369
46937164	P00811
46937165	P00734
46937165	P35869
4369380	P08473
5494446	P0A953
5494447	P0A953
5289474	P25705
5289474	P06576
5289474	P36542
12606920	P11086
11138	P69905
11138	P68871
369976	P50579
446515	P04585
11963512	P01768
5280911	Q51948
131704311	Q51948
131704312	Q939D2
214347	P03366
6323526	Q9UNI1
6323527	Q9UNI1
46937168	P00374
4369141	P08254
6323528	P27958
6604229	P00918
46937169	P22364
46937169	P29894
46937169	P22619
46937169	P29899
46937169	Q8VUS8
46937169	Q8VUT0
46937169	Q8VUS7
444705	P01834
445314	P0A9J8
445314	P19080
445314	P9WIB9
20846113	P84887
20846113	P84888
46937170	P04390
46937170	Q02880
397	P84887
397	P84888
1150	P84887
1150	P84888
6420130	P11086
853608	Q92793
24941262	P0C6X7
17758816	Q9FBC5
15083623	P06276
14611919	P00918
5004	P68400
25147495	P07998
54693872	P03367
54736485	P04584
54689025	P04584
447012	P04585
11840988	P0AE18
11840989	P0AE18
11840990	P0AE18
6914647	P0AE18
6914648	P0AE18
11840992	P0AE18
15991577	P27487
5327097	P24941
23646577	P49354
23646577	P49356
94286438	Q16647
131704313	P49354
131704313	P49356
5327096	P24941
9547998	P23467
9554696	P04585
3000477	P04585
1385	P04585
447446	O14757
14812933	P9WNG3
7127816	Q3JP94
54685311	P04584
6914666	Q9GZT9
6914666	Q16665
8163	Q9NPJ3
4462	P07173
4462	P06008
4462	P06009
4462	P06010
4462	P31040
4462	P21912
4462	O14521
4462	Q99643
4462	P0AEG4
4462	P0A6M2
4462	Q72LA5
4462	Q72LA4
4462	Q72LA6
5280346	P0AC41
5280346	P07014
5280346	P69054
5280346	P0AC44
5280346	P08574
5280346	P00156
5280346	P31930
5280346	P22695
5280346	P07919
5280346	O14949
5280346	P47985
5280346	O14957
5280346	P14927
5280346	Q9UDW1
5280346	P07173
5280346	P06008
5280346	P06009
5280346	P06010
5280346	P0A6M2
5280346	Q02761
5280346	Q02762
5280346	Q02760
5280346	P0C0Y8
5280346	P0C0Y9
5280346	P0C0Y7
44237094	P49759
44237094	P49761
46937174	P17538
449042	P17538
9817550	P24941
9817550	P20248
2737071	O60760
23653532	P00749
25113120	Q9ZLT0
24865390	Q13555
4177750	P26663
4177750	P26661
220535	P52700
25203955	P80192
11582002	Q9KU37
1235170	P11309
16049839	P26663
2765355	P11309
10361208	P11309
5003498	P11309
23586178	P26663
19844	P51584
24778468	P9WNG3
1498	Q82122
448137	Q82122
448138	Q82122
11117974	Q7SIA5
24875311	P0AE18
1788	P03303
1786	P03303
441047	P03303
5289564	P03303
441048	P03303
441048	P23008
5289566	P03303
3082640	P03303
55717	P21404
55717	P03302
55717	P03303
5272139	P03303
129539	P03303
129539	P23008
24771758	O76074
5326869	Q16539
24764434	P00811
16220131	P0C6X7
16220131	P0C6U8
42609673	Q9UKQ2
121750	P04818
54736486	P02768
54723704	P02768
16750074	P03372
25155578	P48147
25102845	P48147
5288373	P07339
10247560	P0A017
11269429	Q15788
11269429	P11473
6914643	P27487
124075	P16083
446345	P00742
446346	P00742
44574544	O92972
12092	P0C6X7
12092	A7J8L3
16741238	P56817
24894149	P35228
6857727	P01112
9887557	P25774
11957394	Q672W7
9994897	Q672W7
46937176	P25774
448042	P17612
448042	P61925
448042	Q13464
448042	O75116
4697633	P0AE18
869249	P0AE18
46937177	Q9ZGI2
11460087	P37231
11267350	P9WPP7
5492457	P15085
447110	P07477
6852129	P00918
6852129	P14174
3034048	P28838
241868	P84887
241868	P84888
92180	P24941
176407	P29274
23644575	P28845
1613	O60218
1613	P15121
445920	P03372
445920	Q15596
44129608	O14757
15118984	Q9UBX1
739358	O14757
98614	O14757
1484819	O14757
46937179	O14757
76098	O14757
44141939	O14757
169682	P00918
25111933	P18031
1432578	Q9HBL8
11833	P16218
3777900	P07900
3695754	P07900
1916699	P07900
44129601	P07900
121026	O60760
25229537	P08581
54685524	P15104
54685524	P08684
15574941	Q8DNB6
15574941	Q7CRA4
15574941	Q75Y35
15574941	Q8DR59
15574941	P0A3M6
15574941	O76082
15574941	P46059
15574941	Q16348
12894	Q27738
12894	P11712
2200	P35367
25295	P35367
21855	P35367
21855	P08172
3781	P35367
9677	P10275
9677	P01100
9677	P28223
9677	P41595
9677	P28335
9677	P28222
9677	P08069
9677	P21728
9677	P21918
9677	P14416
9677	P35462
9677	P21917
9677	Q9NP56
9677	P04278
1548992	P25021
5105	P25021
44112	P08588
44112	P07550
44112	P08908
44112	P28222
44112	P13945
2475	P08588
2475	P07550
2475	P13945
6597	Q15118
6597	O43708
68867	P08908
68867	P28223
68867	Q13639
5502	P27815
5502	Q9Y233
5502	Q14432
5502	O00408
5502	P08684
9458	P23219
9458	P19838
9458	P35228
9458	Q9Y233
9458	P02768
213046	P14416
213046	P28223
213046	P34969
213046	P08908
213046	P18825
213046	P08913
9871419	Q9H244
9871419	P08684
9871419	P20815
9871419	P08183
9871419	P02768
24759	P16070
24759	P05362
24759	O75330
24759	O14594
24759	P13611
24759	Q07021
24759	P10915
24759	Q96S86
24759	Q14520
24759	Q6UX15
24759	Q8WWQ8
24759	P98066
24759	Q9BZV3
24759	Q5JVS0
24759	Q9Y5Y7
24759	Q9UHN6
24759	O15440
9868491	P43088
16220172	P13569
16220172	P08684
16220172	P20815
16220172	P08183
16220172	P02768
16220172	P02763
11238823	P30556
11238823	P08183
11238823	P02768
3086674	Q01959
2972	P19224
9853053	P55157
9853053	P08684
9853053	P08183
24776445	Q99835
24776445	P11712
24776445	P08684
24776445	P10632
24776445	P33261
24776445	P08183
24776445	Q9UNQ0
24776445	P02768
24776445	P02763
440667	P11166
108223	P11166
9848818	P04800
9848818	P05183
9848818	P11711
9848818	P15149
9848818	P00176
9848818	P04167
9848818	P12790
9848818	P46721
9848818	Q9UPY5
210320	Q04609
210320	Q7Z2H8
443874	P12821
443874	P46059
443874	P46721
5413	P0A334
5413	Q9UGM1
5413	Q08460
5413	Q09470
5413	O15245
5413	O15244
5413	O75751
5413	Q9H015
5413	O76082
5413	Q8TCC7
5413	Q96FL8
199	P18825
199	Q9Y2I1
199	P02708
199	Q05586
199	P48048
199	Q00975
199	Q9UHC3
199	P08684
199	O15245
199	O15244
199	O75751
199	Q9UM01
5610	O75751
7045767	O76082
7045767	Q9WTN6
1175	Q4U2R8
1175	Q8TCC7
1175	Q9NRM0
5281855	P00915
5281855	P00918
5281855	P07451
5281855	P22748
5281855	P35218
5281855	Q9Y2D0
5281855	P23280
5281855	P43166
5281855	Q16790
5281855	O43570
5281855	Q9ULX7
5281855	P68400
5281855	P17612
5281855	P17252
5281855	P05771
5281855	P43405
5281855	Q14534
5281855	P04798
5281855	P05181
5281855	Q4U2R8
5281855	Q9NSA0
5810	Q7Z2H8
3532	Q9NSD5
3532	P30531
3532	P48066
3532	P48065
5282452	P04035
5282452	P20701
5282452	P16662
5282452	P35503
5282452	P11712
5282452	P10632
5282452	Q9Y6L6
5282452	Q9NPD5
5282452	O94956
5282452	Q14973
5282452	Q9UNQ0
5282452	P08183
5282452	Q92887
5282452	O95342
5282452	P02768
5282452	P02763
6451164	Q72547
6451164	O75469
6451164	P08684
6451164	P20815
6451164	P08183
6451164	Q9UNQ0
6451164	Q9Y6L6
6451164	Q9NPD5
6451164	P02768
11626560	Q9UM73
11626560	P08581
11626560	P08684
11626560	P20815
11626560	P20813
11626560	P08684
11626560	P08183
13559281	P06401
13559281	P04150
13559281	P10275
13559281	P08684
13559281	P05177
13559281	P02768
13559281	P02763
107970	Q9H228
107970	Q13547
107970	P21453
107970	O95977
107970	Q99500
107970	Q9NYA1
107970	P43004
107970	P43003
107970	P08183
107970	P33527
56928011	Q02643
73425383	P10415
73425383	Q9H4B7
9883933	P54289
9883933	Q9NY47
9883933	Q8N695
9883933	Q9Y289
10324367	B0B3C9
10324367	P08684
10324367	P20815
10324367	P08183
70678896	Q18BX5
70678896	P08183
25102847	P08581
25102847	P35968
25102847	P07949
25102847	P08684
25102847	P11712
25102847	P10632
25126798	O60674
25126798	P23458
25126798	P52333
25126798	P29597
25126798	P08684
25126798	P11712
25126798	P02768
169371	P00374
169371	Q96NT5
54684141	Q02127
54684141	P10632
54684141	P05177
54684141	Q9UNQ0
54684141	Q9Y6L6
42611257	P15056
42611257	P33527
42611257	Q9UNQ0
42611257	P08183
42611257	P02768
42611257	P02763
10096344	P27487
10096344	P08183
10096344	O15245
10096344	O15244
10096344	O75751
9924495	P42261
9924495	P08684
9924495	P20815
9924495	P05177
9924495	P20813
131704314	Q9Y6L6
131704314	Q9NPD5
131704314	O15438
131704314	Q92887
131704314	O15439
11556711	P28074
11556711	P28062
11556711	P20618
11556711	P28065
11556711	P49721
11556711	P40306
11556711	P08183
16158208	P25092
44602	Q9UBS5
44602	O75899
11281011	Q9UBS5
11281011	O75899
11281011	P53985
9865528	P13945
9865528	P08588
9865528	P08684
9865528	P10635
9865528	P16662
9865528	P35503
9865528	Q9HAW9
9865528	P08183
9865528	P46721
9865528	O15245
9865528	O15244
9865528	O75751
9865528	P02768
9865528	P02763
9926791	P23458
9926791	O60674
9926791	P52333
9926791	P29597
9926791	P08684
9926791	P33261
9926791	P02768
11167602	P17948
11167602	P35968
11167602	P35916
11167602	P10721
11167602	P16234
11167602	P09619
11167602	P11362
11167602	P21802
11167602	Q02763
11167602	Q16832
11167602	P04629
11167602	P29317
11167602	P04049
11167602	P15056
11167602	Q15759
11167602	P42685
11167602	P00519
11167602	P07949
11167602	P08684
11167602	O60656
11167602	P10632
11167602	P11712
11167602	P20813
11167602	P22309
11167602	P33261
11167602	P08183
11167602	Q9UNQ0
11434515	P11229
11434515	P08172
11434515	P20309
11434515	P08173
11434515	P08912
11434515	P06276
15951529	P10275
15951529	P10632
15951529	P08684
15951529	P11712
15951529	P33261
15951529	P20813
15951529	P20815
15951529	P08183
15951529	P02768
15951529	P05543
24826799	P00519
24826799	P11274
24826799	P10721
24826799	P07949
24826799	Q02763
24826799	P36888
24826799	P11362
24826799	P21802
24826799	P22607
24826799	P22455
24826799	P06239
24826799	P12931
24826799	P07948
24826799	P35968
24826799	P16234
24826799	P08183
24826799	Q9UNQ0
5388906	P9WPS1
5388906	P08684
9854489	P04150
9854489	P06401
9854489	P08235
9854489	P08183
9854489	Q9Y6L6
9854489	P08185
9854489	P08183
9854489	Q9Y6L6
24812758	P31639
24812758	O60656
24812758	P06133
24812758	P08183
24812758	Q92887
24812758	Q9UNQ0
24812758	P02763
637568	Q14145
637568	Q04206
10482134	P16233
10482134	P08684
10482134	P10635
134780	Q96SW2
134780	P01375
134780	P35354
134780	P05177
134780	P08684
134780	P08183
11707110	Q02750
11707110	P36507
11707110	P10632
11707110	P08684
44462760	P15056
44462760	P04049
44462760	P57059
44462760	Q8NG66
44462760	P53667
44462760	P08684
44462760	P10632
44462760	P20813
44462760	P11712
44462760	P33261
44462760	P05177
44462760	P08183
44462760	Q9UNQ0
44462760	Q9Y6L6
44462760	Q9NPD5
44462760	Q4U2R8
44462760	Q8TCC7
10274777	Q07869
10274777	P37231
10274777	Q15788
10184653	P00533
10184653	P04626
10184653	Q15303
10184653	P08183
10184653	Q9UNQ0
6917779	P31645
6917779	P23975
6917779	P08684
6917779	P10632
6917779	P33261
6917779	P10635
6917779	P51589
6917779	P08183
115368	P28223
115368	P14416
115368	P08908
115368	P35367
115368	P21917
115368	P35348
115368	P35368
115368	P25100
115368	P08684
73333	P28223
54726191	Q7ZJM1
54726191	P22309
54726191	P35503
54726191	O60656
54726191	O15244
54726191	Q9UNQ0
54726191	Q4U2R8
54726191	Q8TCC7
54726191	P08183
54726191	Q96FL8
11304743	P33402
11304743	P04798
11304743	P08684
11304743	P10632
11304743	P51589
11304743	Q9UNQ0
11304743	P08183
11304743	P02768
11304743	P02763
16004692	P25101
16004692	P24530
16004692	P08684
16004692	P10632
16004692	P11712
16004692	P33261
16004692	P02768
16004692	P02763
3003141	P10613
3003141	P08684
3003141	P33261
45375808	O39930
45375808	Q6LAP9
45375808	P10619
45375808	P08183
45375808	Q9UNQ0
2710	P35367
3720	P49019
3720	Q8TDS4
3720	Q8N695
33625	P35348
71955	P10635
44668	P08684
3689	Q13224
3689	Q05586
3689	P48549
3689	P48051
3689	P48544
3604	Q15822
12818200	P11712
5282237	P43116
5282237	P43115
11794741	P08684
11794741	P20815
9053	P08684
9053	P20815
3374	P05177
3336	P08684
35375	P05543
3236	P08684
5281613	P35869
5281613	P04798
5281613	P11712
5281613	P05181
5281613	P08684
5281613	P08183
5281613	Q9Y6L6
5281613	Q9NPD5
5281613	O94956
5281613	P02768
94280	P22303
2787	Q07869
2787	P37231
2787	Q03181
5773	Q4U2R8
5773	Q8TCC7
2309	P08588
2309	P07550
2309	P10635
10240	P28335
10240	Q99720
10240	P35462
21772	P31645
21772	P35367
21772	P28223
2451	P14867
2451	P47869
2451	P34903
2451	P48169
2451	P31644
2451	Q16445
2451	P18505
2451	P47870
2451	P28472
2451	O14764
2451	P78334
2451	Q8N1C3
2451	P18507
2451	Q99928
2451	O00591
2451	Q9UN88
2451	P14867
2451	P47869
2451	P34903
2451	P31644
2451	Q8N1C3
2451	P18507
2451	Q99928
2451	P08684
2446	P14416
2442	O15393
2442	Q9BYF1
2442	Q9BYF1
2391	Q92482
2391	P05023
2391	P50993
2391	P13637
2391	Q13733
2391	P05026
2391	P14415
2391	P54709
2391	P54710
5493444	P00797
5493444	P08684
5493444	P08183
67505836	Q5L478
67505836	P08183
67505836	Q9UNQ0
10235	P43681
10235	P36544
10235	P32297
10235	Q15825
10235	P17787
10077130	P25116
10077130	P08684
10077130	P08183
3599	P08183
3599	Q13393
24965990	O43613
24965990	O43614
24965990	P08684
24965990	P33261
24965990	P08183
11949646	P31639
11949646	P16662
11949646	P35503
11949646	Q9HAW9
11949646	O60656
11949646	P08183
11949646	Q9UNQ0
11949646	Q8TCC7
11949646	Q9Y6L6
11949646	Q9NPD5
23652731	Q16739
23652731	P10635
23652731	P08684
23652731	P08183
489181	P50859
11499245	Q9HGT2
11567473	P43700
11567473	P43702
11567473	P11388
6451149	P25103
6451149	Q9HB55
6451149	P08183
56959087	P35372
56959087	P08684
56959087	P10635
56959087	P33261
53234134	Q9X6W0
53234134	Q51504
53234134	P0AEB2
53234134	P24228
53234134	P08506
53234134	P02918
53234134	P02919
53234134	P0AD65
53234134	P0AD68
53234134	P76577
53234134	P0AD65
24821094	Q06187
24821094	P02768
24821094	P02763
11625818	O00329
11625818	Q06278
11625818	P08684
11625818	Q9UNQ0
11625818	P08183
11625818	Q9Y6L6
11625818	Q9NPD5
9835049	P62593
9835049	Q939N4
9835049	Q9L5C7
9835049	Q840M4
9835049	P05364
9835049	P0AD63
9835049	P0A9Z7
9835049	P0AD64
9835049	A0A023W3H0
9835049	Q9F663
9835049	Q9EXV5
9835049	P37321
9835049	Q92887
9835049	Q8TCC7
644019	P21554
644019	P34972
644019	P47775
644019	P23415
644019	P23415
644019	P48167
644019	O75311
644019	Q14330
644019	Q9Y2T6
644019	P08908
644019	P28223
644019	P36544
644019	P41143
644019	P35372
644019	P37231
644019	Q8NER1
644019	O43497
644019	O95180
644019	Q9P0X4
644019	O75762
644019	Q7Z2W7
644019	Q9Y5S1
644019	Q8NET8
644019	Q9HBA0
644019	P21796
644019	P46098
644019	P30542
644019	P23219
644019	P35354
644019	P24752
644019	P05093
644019	P04035
644019	P00390
644019	P07203
644019	P14902
644019	Q16678
644019	P15559
644019	P04040
644019	P20815
644019	P10635
644019	P00441
644019	P05177
644019	P24462
644019	F1T0I5
644019	Q02083
644019	P11712
644019	P33261
644019	P10635
644019	P08684
644019	P20815
644019	F1T0I5
644019	P04798
644019	O00519
644019	P09917
644019	P16050
644019	Q08257
644019	P33527
644019	Q9UNQ0
644019	Q99808
57379345	Q9UM73
57379345	P11712
57379345	P08684
57379345	P08183
25151504	P10635
25151504	P08684
25151504	P20815
25151504	P24462
25151504	Q9HB55
25151504	P08183
25151504	Q9UNQ0
25151504	Q9Y6L6
25151504	Q9NPD5
16132344	P34998
71768094	P31645
71768094	P46098
71768094	P34969
71768094	P28222
71768094	P08908
71768094	P08588
71768094	P23975
71768094	P10635
71768094	P11712
21109	P42765
21109	P02768
444008	P03372
444008	P08842
444008	P14060
444008	P26439
444008	P50225
10220503	P48039
10220503	P49286
10220503	P08684
10220503	P05177
23663870	Q8IWW8
5330286	P11802
5330286	Q00534
5330286	P08684
5330286	P08183
5330286	Q9UNQ0
5330286	O15245
5330286	P02768
10280735	P00742
10280735	P08183
11519070	P11229
11519070	P08172
11519070	P20309
11519070	P08173
11519070	P08912
11519070	P10635
11519070	P08183
9823820	P17948
9823820	P35968
9823820	P35916
9823820	P11362
9823820	P21802
9823820	P22607
9823820	P22455
9823820	P16234
9823820	P07949
9823820	P10721
9823820	P08684
9823820	Q06278
9823820	P10632
9823820	P11712
9823820	P05177
9823820	P20813
9823820	P33261
9823820	P10635
9823820	P08183
9823820	Q9UNQ0
9823820	Q4U2R8
9823820	Q8TCC7
9823820	O15244
9823820	Q9Y6L6
9823820	O95342
9823820	Q9NPD5
9809715	P17948
9809715	P35968
9809715	P35916
9809715	P16234
9809715	P09619
9809715	P11362
9809715	P21802
9809715	P22607
9809715	P36888
9809715	P06239
9809715	P07948
9809715	P12931
9809715	P08183
9809715	O15245
9809715	Q9UNQ0
9809715	P02768
