Drug	Protein
91898633	Q99720
91898677	Q07817
91898743	P62157
91898769	P41148
91899443	P17252
91899443	Q05655
91899443	Q5VT25
91899443	Q9Y5S2
91899688	O14965
91899921	Q9Y2K7
91899923	P35222
91900065	P00915
91900065	P00918
91900065	Q8N1Q1
91900140	P0A6D3
91900292	Q9WV26
91900400	P35370
91900400	P35377
91900400	P47748
91900401	P41146
91900436	Q04609
91900438	Q04609
91900439	Q04609
91900441	Q04609
91900442	Q04609
91900470	P70536
91900471	P70536
91928458	P30411
91928636	P26684
91928647	P49146
91928649	P49146
91928651	P49146
91928653	P49146
91929021	P30969
91929023	P30969
91929024	P30969
91929025	P30969
91929026	P30969
91929027	P30969
91929720	P05230
91929721	P05230
91929722	P05230
91929723	P05230
91929724	P05230
91929725	P05230
91929726	P05230
91929731	P05230
91929732	P05230
91929733	P05230
91929735	P05230
91929736	P05230
91929831	O75116
91929831	Q13976
91929833	O75116
91929833	Q13976
91929927	P00533
91929988	P15692
91930018	P01008
91930066	P01024
91930150	P10827
91930152	P10827
91930152	P10828
91930155	P10827
91930156	P10827
91930156	P10828
91930344	Q29010
91930356	P01008
91930361	P31939
91930800	Q96GD4
91930812	P30987
91930813	P30987
91930834	P20916
91931701	P30968
91932328	P49763
91932329	P49763
91932330	P49763
91932331	P49763
91932433	O95665
91932435	P29274
91933457	P03452
91933708	P35377
91933709	P41146
91933866	P29320
91933883	P48736
91934079	P15692
91934080	P15692
91934081	P15692
91934082	P15692
91934083	P15692
91934084	P15692
91934085	P15692
91934086	P15692
91934088	P15692
91934089	P15692
91934090	P15692
91934091	P15692
91934092	P15692
91934093	P15692
91934094	P15692
91934870	O43603
91934870	P47211
91934871	O43603
91934871	O60755
91934871	P47211
91935453	P30082
91935560	P04775
91935835	P41586
91936210	P03372
91936375	P15056
91936376	P15056
91936377	P15056
91936378	P15056
91936379	P15056
92044989	P15121
102234371	P21462
102313442	P37231
102313443	P37231
117072549	Q9H8M2
117636625	O00255
117781030	O14976
117870010	P51449
117925520	P10721
117925520	P36888
117925738	P10721
117925738	P36888
117925753	P10721
117925753	P36888
117925835	P10721
117925835	P36888
117925839	P10721
117925839	P36888
117925861	P10721
117925861	P36888
117925910	P10721
117925910	P36888
117926107	P10721
117926107	P36888
117926158	P10721
117926158	P36888
117926509	P10721
117926511	P10721
117926511	P36888
117926593	P10721
117926593	P36888
117926623	P10721
117926623	P36888
117926625	P10721
117926625	P36888
117926743	P10721
117926743	P36888
117926748	P10721
117926748	P36888
117926754	P10721
117926754	P36888
117926760	P36888
117926779	P10721
117926779	P36888
117926780	P10721
117926780	P36888
117926789	P10721
117926789	P36888
117926795	P10721
117926795	P36888
117926814	P10721
117926814	P36888
117926816	P10721
117926816	P36888
117926819	P10721
117926819	P36888
117926824	P10721
117926824	P36888
117926825	P10721
117926825	P36888
117926831	P10721
117926831	P36888
117926849	P10721
117926849	P36888
117926850	P10721
117926854	P10721
117926854	P36888
117926868	P10721
117926868	P36888
117926881	P10721
117926881	P36888
117926896	P10721
117926896	P36888
117926899	P10721
117926899	P36888
117926912	P10721
117926912	P36888
117926916	P10721
117926916	P36888
117926926	P10721
117926926	P36888
117926927	P10721
117926927	P36888
117926928	P10721
117926928	P36888
117926930	P10721
117926930	P36888
117926932	P10721
117926932	P36888
117926933	P10721
117926933	P36888
117926934	P10721
117926934	P36888
117926941	P10721
117926941	P36888
117926942	P10721
117926942	P36888
117926945	P10721
117926945	P36888
117926951	P10721
117926951	P36888
117926954	P10721
117926954	P36888
117926957	P10721
117926957	P36888
117926958	P10721
117926958	P36888
117926959	P10721
117926959	P36888
117926960	P10721
117926960	P36888
117926976	P10721
117926976	P36888
117926983	P10721
117926983	P36888
117926992	P10721
117926992	P36888
117926996	P10721
117926996	P36888
117926998	P10721
117926998	P36888
117927000	P10721
117927000	P36888
117927002	P10721
117927002	P36888
117927009	P10721
117927009	P36888
117927011	P36888
117927014	P10721
117927014	P36888
117927016	P10721
117927016	P36888
117927021	P10721
117927021	P36888
117927024	P10721
117927024	P36888
117927035	P10721
117927035	P36888
117927042	P10721
117927042	P36888
117927045	P10721
117927045	P36888
117927047	P10721
117927047	P36888
117927051	P10721
117927051	P36888
117927053	P10721
117927053	P36888
117927057	P10721
117927057	P36888
117927063	P10721
117927063	P36888
117927065	P10721
117927065	P36888
117927066	P10721
117927066	P36888
117927068	P10721
117927068	P36888
117927069	P10721
117927069	P36888
117927072	P10721
117927072	P36888
117927073	P10721
117927073	P36888
117927074	P10721
117927074	P36888
117927081	P10721
117927081	P36888
117927083	P10721
117927083	P36888
117927086	P10721
117927086	P36888
117927087	P10721
117927087	P36888
117927089	P10721
117927089	P36888
117927093	P10721
117927093	P36888
117927096	P10721
117927096	P36888
117927102	P10721
117927102	P36888
117927112	P10721
117927112	P36888
117927113	P10721
117927113	P36888
117927116	P10721
117927116	P36888
117927118	P10721
117927118	P36888
117927121	P10721
117927121	P36888
117927123	P10721
117927123	P36888
117927124	P10721
117927124	P36888
117927127	P10721
117927127	P36888
117927130	P10721
117927130	P36888
117927134	P10721
117927134	P36888
117927137	P10721
117927137	P36888
117927143	P10721
117927143	P36888
117927147	P10721
117927147	P36888
117927151	P10721
117927151	P36888
117927152	P10721
117927152	P36888
117927158	P10721
117927158	P36888
117927163	P10721
117927163	P36888
117927166	P10721
117927166	P36888
117927167	P10721
117927167	P36888
117927168	P10721
117927168	P36888
117927169	P10721
117927169	P36888
117927173	P10721
117927173	P36888
117927174	P10721
117927174	P36888
117927175	P10721
117927175	P36888
117927176	P10721
117927176	P36888
117927177	P10721
117927177	P36888
117927178	P10721
117927178	P36888
117927179	P10721
117927179	P36888
117927180	P10721
117927180	P36888
117927182	P10721
117927182	P36888
117927183	P10721
117927183	P36888
117927184	P10721
117927184	P36888
117927185	P10721
117927185	P36888
117927188	P10721
117927188	P36888
117927196	P10721
117927196	P36888
117927198	P10721
117927198	P36888
117927199	P10721
117927199	P36888
117927202	P10721
117927202	P36888
117927203	P10721
117927203	P36888
117927210	P10721
117927210	P36888
117927211	P10721
117927211	P36888
117927215	P10721
117927215	P36888
117927221	P10721
117927221	P36888
117927222	P10721
117927222	P36888
117927224	P10721
117927224	P36888
117927225	P10721
117927225	P36888
117927233	P10721
117927233	P36888
117927234	P10721
117927234	P36888
117927239	P10721
117927239	P36888
117927241	P10721
117927241	P36888
117927244	P10721
117927244	P36888
117927253	P10721
117927253	P36888
117927254	P10721
117927254	P36888
117927257	P10721
117927257	P36888
117927259	P10721
117927259	P36888
117927264	P10721
117927264	P36888
117927276	P10721
117927276	P36888
117927280	P10721
117927280	P36888
117927281	P10721
117927281	P36888
117927284	P10721
117927284	P36888
117927285	P10721
117927285	P36888
117927286	P10721
117927286	P36888
117927287	P10721
117927287	P36888
117927288	P10721
117927288	P36888
117927289	P10721
117927289	P36888
117927290	P10721
117927290	P36888
117927291	P10721
117927291	P36888
117927296	P10721
117927296	P36888
117927298	P10721
117927298	P36888
117927299	P10721
117927299	P36888
117927300	P10721
117927300	P36888
117927303	P10721
117927303	P36888
117927304	P36888
117927305	P10721
117927305	P36888
117927306	P10721
117927306	P36888
117927308	P10721
117927308	P36888
117927309	P10721
117927309	P36888
117927312	P10721
117927312	P36888
117927314	P10721
117927314	P36888
117927316	P10721
117927316	P36888
117927320	P10721
117927320	P36888
117927338	P10721
117927338	P36888
117927339	P10721
117927339	P36888
117927340	P10721
117927340	P36888
117927349	P10721
117927349	P36888
117927351	P10721
117927351	P36888
117927355	P10721
117927355	P36888
117927359	P10721
117927359	P36888
117927361	P10721
117927361	P36888
117927366	P10721
117927366	P36888
117927368	P10721
117927368	P36888
117927372	P10721
117927372	P36888
117927380	P10721
117927380	P36888
117927381	P10721
117927381	P36888
117927382	P10721
117927382	P36888
117927388	P10721
117927388	P36888
117932102	P10721
117932102	P36888
117967655	P07900
117967655	Q15118
117967696	P07900
117967696	Q15118
117968039	P07900
117968039	Q15118
117970892	Q15118
117972517	Q15118
117972524	Q15118
117972616	P07900
117972616	Q15118
118021602	P51449
118021666	P51449
118021838	P51449
118021839	P51449
118021840	P51449
118021907	P51449
118021955	P51449
118021980	P51449
118022028	P51449
118022030	P51449
118022176	P51449
118022182	P51449
118022273	P51449
118022286	P51449
118022294	P51449
118022327	P51449
118022361	P51449
118022368	P51449
118022454	P51449
118022475	P51449
118022479	P51449
118022481	P51449
118022524	P51449
118022527	P51449
118022530	P51449
118022564	P51449
118022615	P51449
118022762	P51449
118022817	P51449
118022821	P51449
118022825	P51449
118022837	P51449
118022839	P51449
118022863	P51449
118022864	P51449
118022869	P51449
118022882	P51449
118022884	P51449
118022885	P51449
118022890	P51449
118022901	P51449
118022938	P51449
118023050	P51449
118023100	P51449
118031199	P51449
118031318	P51449
118170767	Q14145
118213818	P62937
118253852	P53634
118256522	O60674
118256522	P04629
118256524	O60674
118256524	P04629
118256550	O60674
118256550	Q9UM73
118256553	P04629
118265484	O60674
118265484	P04629
118265507	O60674
118265507	P04629
118411042	P11362
118707035	P21462
118707168	P21462
118707169	P21462
118708437	P37231
118708440	P37231
118708441	P37231
118708442	P37231
118708443	P37231
118708559	P03428
118708565	P03428
118708566	P03428
118711154	P51449
118714540	P08913
118714540	P29274
118714541	P29274
118717803	P62937
118733205	P00918
118734312	P30559
118734313	P30559
118734313	P37288
118734316	P30559
118734318	P30559
118735269	Q09472
118735628	P27694
118735629	P27694
118735630	P27694
118735634	P27694
118735635	P27694
118735636	P27694
118735637	P27694
118735638	P27694
118735639	P27694
118735641	P27694
118735642	P27694
118736784	O60760
118753808	P09038
118796335	P08238
118796358	Q9BXF3
118796358	Q9H8M2
118796358	Q9NPI1
118797904	P56817
118797905	P56817
118987959	P09038
118987960	P09038
118987961	P09038
118987962	P09038
118988004	P30559
118988005	P30559
121426137	O00329
121426137	O00750
121426178	O00329
121426178	O00750
121426179	O00750
121426192	O00750
121426194	O00750
121426201	O00750
121426202	O00750
121426212	O00750
121426213	O00750
121426215	O00750
121426218	O00750
121426220	O00750
121426223	O00329
121426223	O00750
121426224	O00750
121426227	O00329
121426227	O00750
121426227	P42338
121426232	O00750
121426234	O00750
121426235	O00750
121426238	O00750
121426239	O00750
121426239	P42338
121426242	O00750
121426244	O00750
121426247	O00329
121426247	O00750
121426247	P42338
121426249	O00750
121426250	O00750
121426251	O00750
121426253	O00750
121426254	O00750
121426259	O00329
121426259	O00750
121426270	O00750
121426272	O00329
121426272	O00750
121426275	O00750
121426277	O00750
121426279	O00750
121426283	O00750
121426288	O00750
121426289	O00750
121426318	O00750
121426320	O00750
121426320	P42338
121426321	O00750
121426321	P42338
121426342	O00750
121426350	O00750
121426350	P42338
121426361	O00750
121426367	O00750
121426368	O00750
121426371	O00750
121426376	O00750
121426376	P42338
121426379	O00750
121426382	O00750
121426383	O00750
121426384	O00750
121426388	O00750
121426388	P42338
121426389	O00750
121426392	O00750
121426407	O00750
121426411	O00750
121426412	O00750
121426560	P42338
121426615	O00750
121426617	O00750
122177127	P00746
122177296	P49146
122181484	Q13526
122181486	Q13526
122181523	Q13526
122181534	P02769
122181534	Q13526
122181543	Q13526
122181607	Q12809
122181611	Q12809
122181613	Q12809
122181615	Q12809
122187564	Q13153
122192000	P19793
122192001	P19793
122235218	O43318
122362961	P63085
122362962	P63085
122362963	P63085
122362964	P63085
122362965	P63085
122362966	P63085
122362967	P63085
122363056	Q6PL18
122589559	O00625
123132213	O75530
123132216	O75530
123133764	O75311
124141281	P02766
124166793	O60674
124166793	P04629
124166799	O60674
124166799	P04629
124221769	P05164
126456388	P27487
126842800	P35354
126842802	P35354
126842803	P35354
126962003	O75530
126962004	P17931
126962022	P17612
126962026	P17612
126962304	P08238
127024111	Q15118
127024161	Q15118
127024491	Q15118
127024554	Q15118
127024644	Q15118
127031779	Q92793
127034192	Q9Y6Y9
127034692	Q9NYB0
127036943	Q9NYB0
127044735	P56817
127044896	P56817
127044941	P56817
127045094	P56817
127045752	O43570
127045752	P00916
127045752	P00917
127045752	P43166
127045752	Q16790
127045752	Q8N1Q1
127047625	O43570
127047625	P00916
127047625	P00917
127047625	P00918
127047625	P43166
127047625	Q16790
127047625	Q8N1Q1
127047846	O43570
127047846	P00916
127047846	P00917
127047846	P00918
127047846	P43166
127047846	Q16790
127047846	Q8N1Q1
127047878	P00916
127047878	P00917
127047878	P00918
127047878	P43166
127047878	Q16790
127047878	Q8N1Q1
127050331	Q86U86
127051856	O14842
127053726	P63085
127053727	P63085
127053728	P63085
127053729	P63085
127053730	P63085
127053731	P63085
127053732	P63085
127053733	P63085
127053734	P63085
127053735	P63085
127053736	P63085
127053737	P63085
127053738	P63085
127053739	P63085
127053788	P29473
127053811	P15121
129303864	P51449
129313891	P51449
129909860	Q13153
129909860	Q13177
130385243	P27487
131633043	O43924
131839619	P51617
131839619	Q9NWZ3
132085494	O75530
132085608	O75530
132154358	O60885
132157535	O60885
132271619	O00750
132271619	P42338
132271620	O00750
132271620	P42338
132271622	O00750
132271624	O00750
132271625	O00750
132271625	P42338
132271628	O00750
132271630	O00750
132271631	O00750
132271632	O00750
132271633	O00750
132991418	Q9FBI2
134130592	P61964
134130757	P61964
134135709	P42338
134136890	P42338
134137164	P02766
134140427	O14965
134140427	Q96GD4
134140427	Q9UQB9
134143193	Q14145
134144954	O43613
134145794	P00746
134148697	Q9UBF8
134150680	P30874
134150904	Q14145
134152820	Q9UBF8
134153378	Q9UBF8
134154626	P07949
134154626	P35968
134457618	P22455
134561155	Q15119
134686734	P09874
134686735	P09874
135398495	O60674
135565923	O60674
135565923	Q9UM73
136215705	O00750
136215706	O00750
136215707	O00750
136215708	O00750
136215709	O00750
136215710	O00750
136215711	O00750
136215712	O00750
136215713	O00750
136215714	O00750
136215715	O00329
136215715	O00750
136215716	O00329
136215716	O00750
136215717	O00750
136215718	O00329
136215718	O00750
136215719	O00329
136215719	O00750
136215720	O00750
136953040	O60674
136953040	P04629
136953040	P52333
136953040	Q9UM73
136953041	P04629
136953049	O60674
136953049	P04629
136953054	O60674
136953054	Q9UM73
136953056	O60674
136953056	Q9UM73
137001507	P10721
137001507	P36888
137001508	P10721
137001508	P36888
137001513	P10721
137001513	P36888
137001514	P10721
137001514	P36888
137013234	O60674
137013234	P04629
137013234	P52333
137348679	P62937
137631879	P17931
137632377	O43924
137632583	P09382
137632583	P17931
137633385	Q15109
137633775	O60341
137634485	O43924
137634852	O00625
137634892	Q15109
137635470	O43924
137635852	O35433
137635852	Q8NER1
137636038	P17931
137636143	O43924
137637617	Q9NXA8
137639120	P17931
137639127	O60341
137640177	O43924
137640450	O43924
137640612	P37231
137640612	Q07869
137640925	O60341
137641032	O60341
137642445	P17931
137642941	O43924
137643664	O60341
137644930	O43924
137644984	P09382
137644984	P17931
137645561	O43924
137645903	P17931
137646443	O75530
137647012	O60885
137647092	O60341
137649251	O43924
137650441	O60341
137650490	P17931
137650501	O43924
137650734	O43924
137650966	P41182
137651050	P28482
137653185	Q9NXA8
137653711	P37231
137653711	Q07869
137654340	Q8NER1
137654390	O43924
137655837	O43924
137656254	P07900
137656254	Q15118
137656955	P17931
137657709	P09382
137657709	P17931
137658454	O43924
137659142	O60341
137659334	O43924
137659650	O43924
137660684	O00625
137661424	O43924
137662234	Q08345
138115387	P51449
138403682	P10721
138403682	P36888
138403683	P10721
138403683	P36888
138403684	P10721
138403684	P36888
138403685	P10721
138403685	P36888
138403686	P10721
138403686	P36888
138637160	P51449
138805704	P51449
138805706	P51449
138805719	P51449
138805721	P51449
138805722	P51449
138805724	P51449
138805725	P51449
138805727	P51449
138805730	P51449
138805739	P51449
138805740	P51449
138805744	P51449
138805753	P51449
138805754	P51449
138805756	P51449
138805757	P51449
138805760	P51449
138805762	P51449
138805764	P51449
138805766	P51449
138805767	P51449
138805778	P51449
138805783	P51449
138805789	P51449
138805794	P51449
138805795	P51449
138805797	P51449
138805800	P51449
138805804	P51449
138805807	P51449
138805808	P51449
138805811	P51449
138805812	P51449
138805814	P51449
138805816	P51449
138805817	P51449
138805818	P51449
138805819	P51449
138805820	P51449
138805821	P51449
138805822	P51449
138805824	P51449
138805826	P51449
138805829	P51449
138805831	P51449
138805833	P51449
138805835	P51449
138805836	P51449
138805838	P51449
138805839	P51449
138805840	P51449
138805841	P51449
138805842	P51449
138805844	P51449
138805850	P51449
138805852	P51449
138805854	P51449
138805857	P51449
138805858	P51449
138805862	P51449
138805864	P51449
138805866	P51449
138805868	P51449
138805869	P51449
138805872	P51449
138805874	P51449
138805879	P51449
138805881	P51449
138805885	P51449
138805887	P51449
138805895	P51449
138805897	P51449
138805899	P51449
138805902	P51449
138805907	P51449
138805909	P51449
138805911	P51449
