param_database	param_hidden_channels	param_learning_rate	param_nb_hidden_layer	param_layer_type	param_act	param_aggr_type	param_n_heads	param_p	auc_train	auc_val	auc_test	aupr_train	aupr_val	aupr_test	iter	time
drugbank	15	0.01	4	sage	tanh	sum		0.5	0.932825	0.92571	0.935266	0.9380674702637892	0.9333850992902852	0.937678113474845	999	0.7324374794960022
drugbank	20	0.01	4	sage	tanh	sum		0.0	0.78403	0.782159	0.790945	0.8132768901974792	0.8188767341177389	0.8253085631780633	527	0.4244540532430013
drugbank	20	0.01	4	sage	tanh	sum		0.2	0.950606	0.93368	0.936833	0.9543235941107026	0.9374733551689066	0.9397628673654248	731	0.6004112402598063
drugbank	20	0.01	4	sage	tanh	sum		0.5	0.927376	0.934474	0.937398	0.9356538417972956	0.937270083286218	0.94182725781069	999	0.8204227646191915
drugbank	25	0.01	4	sage	tanh	sum		0.0	0.901523	0.900221	0.900788	0.9032832346400108	0.8927515458774372	0.8912981696357957	61	0.0524878819783528
drugbank	25	0.01	4	sage	tanh	sum		0.2	0.942024	0.922119	0.917495	0.9482786838321156	0.92946874246018	0.925378049751906	878	0.7427360256512959
drugbank	25	0.01	4	sage	tanh	sum		0.5	0.930887	0.933557	0.93488	0.939913829844208	0.9362532411646366	0.9373294167305865	999	0.8468824704488118
drugbank	40	0.01	4	sage	tanh	sum		0.0	0.94472	0.931858	0.922958	0.9489562003324742	0.933601398477292	0.9258706161778651	325	0.275351091225942
drugbank	40	0.01	4	sage	tanh	sum		0.2	0.945276	0.92989	0.935021	0.9508562118660688	0.935500944272628	0.9369765685059316	551	0.4665723164876302
drugbank	40	0.01	4	sage	tanh	sum		0.5	0.949143	0.938734	0.940102	0.953619835045909	0.9424540867757412	0.943065355399479	999	0.8422640045483907
drugbank	50	0.01	4	sage	tanh	sum		0.0	0.905521	0.903541	0.915938	0.9130998274562618	0.9062061429123118	0.9181929763697516	166	0.1408912658691406
drugbank	50	0.01	4	sage	tanh	sum		0.2	0.940753	0.927313	0.93339	0.9467740756538756	0.9313725301496556	0.9381700503374027	495	0.4200934449831645
drugbank	50	0.01	4	sage	tanh	sum		0.5	0.944603	0.929485	0.931856	0.9482852659748612	0.932171808723542	0.9337939541049404	792	0.6711164196332295
drugbank	100	0.01	4	sage	tanh	sum		0.0	0.913495	0.909579	0.922304	0.9131991699130472	0.9064490501229816	0.9213078999879796	381	0.3220622301101684
drugbank	100	0.01	4	sage	tanh	sum		0.2	0.811289	0.798752	0.795703	0.852114957787864	0.842889553041068	0.8361941824545873	112	0.0969268918037414
drugbank	100	0.01	4	sage	tanh	sum		0.5	0.929594	0.917032	0.926584	0.9334447037721768	0.9226453242077934	0.9290640560455632	999	0.8503849148750305
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.930577	0.922743	0.928548	0.933909114407862	0.919838659815309	0.929050653152814	471	0.3344212929407755
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.941347	0.927518	0.937634	0.946246213144958	0.9346141519658976	0.9412255902065384	999	0.731798263390859
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.936093	0.936381	0.943192	0.9426081837389084	0.9376060245856228	0.9429397715256836	999	0.7645629445711771
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.883221	0.890614	0.896776	0.8736450394208395	0.8757365471225387	0.8864532384008172	308	0.235209572315216
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.946555	0.938367	0.940035	0.952153815237261	0.9428434444984116	0.9437905832073324	999	0.7547298073768616
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.925955	0.933956	0.937856	0.9362467156927016	0.938120272142258	0.9413218669857798	999	0.7997017741203308
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.944266	0.927463	0.934985	0.9467484377337836	0.931953959443918	0.9388068367920014	977	0.8552507678667705
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.941704	0.94248	0.939851	0.944079953483382	0.9469397233477996	0.9422781802415234	999	0.9413924892743428
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.932999	0.934956	0.932079	0.9389632223032464	0.934521953274478	0.934515659653508	999	0.9764332294464112
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.928185	0.915166	0.926826	0.9363092480886376	0.9198671193844384	0.9287246983824892	111	0.1085207263628641
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.93661	0.940293	0.934657	0.945280932048985	0.9440936732159124	0.9379760974868976	999	0.9826293110847472
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.934359	0.936493	0.936464	0.9407797687805948	0.9407904070461768	0.9408820448297456	999	0.9569494009017944
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.936723	0.926744	0.93207	0.9436872956580348	0.9294117301996268	0.9346430492251812	347	0.3349799076716105
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.941324	0.929555	0.938235	0.9465464245537554	0.9325862803914804	0.939368752631914	687	0.670089042186737
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.930679	0.928145	0.935798	0.939618775845654	0.9349603869156696	0.9395719321039416	999	0.9883675853411356
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.941261	0.923858	0.930152	0.9461607071354728	0.9296851576558864	0.9330912668161416	267	0.2685686389605204
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.943747	0.935447	0.932502	0.9485732756810612	0.9374156406364164	0.9358077317214196	999	1.003167887528737
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.937508	0.929621	0.937465	0.9439444465685736	0.9296844118590892	0.9404710635803856	895	0.8784036795298259
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.888904	0.884864	0.888893	0.8797733944380648	0.8721603682064952	0.8711656640830381	140	0.1388978004455566
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.951904	0.937572	0.934839	0.9563689987738232	0.9392740506236776	0.9382602696167336	849	0.8455192287762959
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.928135	0.934522	0.933049	0.9358327698626994	0.9381078636514796	0.9365266484867848	999	1.0106836160024006
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.938751	0.920959	0.930032	0.94614639906829	0.9256813589854058	0.9337412822075792	310	0.3094901164372762
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.945297	0.932514	0.938311	0.9507833655579224	0.9317683637233324	0.9408975329028936	600	0.6062444488207499
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.939069	0.934262	0.932062	0.9452633495035871	0.9375956329819704	0.9345130193837572	999	0.9983251333236696
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.930292	0.917163	0.913285	0.9395954248764872	0.9241959508088696	0.9241103616691512	320	0.2733150005340576
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.94398	0.933826	0.934286	0.9508648309277122	0.9400858363984598	0.936173367588599	999	0.8662064592043559
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.928338	0.931307	0.937691	0.938064596796155	0.933949692204112	0.939626251588283	999	0.8423541625340779
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.943451	0.928924	0.928595	0.947999658924524	0.9314592716409236	0.9308268984074908	381	0.3034204880396525
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.941896	0.931653	0.937738	0.9479525215972592	0.9368681585900688	0.940302858629952	999	0.7755670706431071
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.933207	0.932149	0.938914	0.9412012058823784	0.9364729586887144	0.9406833417031378	999	0.7803369839986165
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.940635	0.92686	0.930569	0.9458317441382704	0.9290665446975686	0.9309779651916514	478	0.4011059006055196
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.93862	0.938562	0.926792	0.9465891794185582	0.9426114329728156	0.9265019664451896	999	0.8441840926806132
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.925505	0.927811	0.93475	0.9349992364028336	0.9330271806082188	0.9392398164974493	999	0.8047696312268575
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.943514	0.925395	0.937287	0.9502498947022652	0.9298931081440168	0.9387741258948048	214	0.1810975670814514
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.946048	0.940474	0.939945	0.9522832873880288	0.945256248803322	0.9435166277150362	999	0.7854066093762716
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.932152	0.926386	0.932287	0.938388979765666	0.9317484341841572	0.93436192103877	999	0.8329827507336934
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.915759	0.915722	0.924	0.921615040632868	0.9193511044895796	0.9257303394963096	284	0.240190847714742
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.950095	0.933344	0.940385	0.953542626517073	0.9386902756476444	0.942418965686924	552	0.4703991889953613
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.929646	0.925541	0.924311	0.9358621637707694	0.9300695998669676	0.9250537757520736	999	0.841584034760793
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.947123	0.932454	0.93243	0.9507107872616986	0.9331077446956352	0.9352723598793148	489	0.4130947192509969
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.94047	0.932102	0.934001	0.9477246035808	0.9358927207933028	0.9352536513979018	999	0.8558504223823548
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.936263	0.929794	0.937552	0.9428673284603016	0.9361434019026746	0.9413392248936652	999	0.8612172404925028
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.765586	0.762269	0.750786	0.8235204605599942	0.821300735445305	0.8147515191669683	299	0.2584381580352783
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.946566	0.930965	0.935961	0.9516092846209936	0.9361270757458624	0.9389265316449388	583	0.5017487327257792
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.932434	0.93073	0.931572	0.940997920881055	0.9348877044939068	0.9367606198290588	999	0.8529248992602031
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.941996	0.925373	0.931082	0.9493139654001846	0.9312189147995936	0.9342094606070132	309	0.2623163859049479
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.944114	0.928855	0.937011	0.9501818937542136	0.9342473807665104	0.9401208009095792	709	0.5629862825075785
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.941228	0.936491	0.938479	0.948337542842726	0.9398926178798138	0.940464885098608	999	0.7832818905512492
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.896088	0.900692	0.896918	0.8939956938435277	0.8936467947345296	0.8891833786822152	428	0.311116083463033
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.943925	0.93163	0.934576	0.9489434246275608	0.934269446358897	0.9371606908563974	817	0.5974800984064738
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.930158	0.930005	0.929745	0.938781370453565	0.9363656821180012	0.9327592849352996	999	0.770320737361908
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.943418	0.9288	0.935153	0.9479847277040744	0.931578820211686	0.9383011218833206	509	0.3844217379887898
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.950012	0.933954	0.938614	0.9546695367042451	0.9360644070728183	0.9416856023841296	916	0.7322058240572612
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.930679	0.934068	0.93719	0.9392758094704936	0.9384597945702052	0.9409602485979764	999	0.8010467688242594
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.934981	0.902906	0.881163	0.9414940728339334	0.91580218596887	0.9040294320267728	486	0.4453787525494893
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.954773	0.939594	0.937572	0.9583080194451012	0.9421351827121096	0.9392751459361848	676	0.629682473341624
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.926765	0.939663	0.935991	0.9337360884179278	0.94455514279525	0.9414430872057502	999	0.9701178709665934
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.944874	0.927133	0.932064	0.9486255387444062	0.9295425569591148	0.9356747593966376	786	0.7446892261505127
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.942363	0.936234	0.93289	0.9481339945685818	0.9369453203377164	0.9333077440440828	999	0.9929422537485758
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.939511	0.930876	0.938745	0.9464446793849594	0.935647929474222	0.9422096207051356	999	0.9885972420374552
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.926223	0.918374	0.924741	0.926902485612044	0.916994324956421	0.9247914197678072	305	0.2984128355979919
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.947631	0.933097	0.940766	0.95373170246337	0.9380630968029992	0.9445001714401164	999	0.97163591782252
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.939496	0.934366	0.939523	0.945463461899542	0.9390923745829776	0.9411742544527404	999	0.9839975913365682
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.948381	0.931636	0.927617	0.9517716608518608	0.9375809703186692	0.930757052817321	511	0.5085634748140971
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.940043	0.925406	0.931978	0.947057435748926	0.9288933800944698	0.936722233425364	767	0.7711038867632548
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.935958	0.925695	0.933701	0.9414107877819886	0.9276804291618324	0.9358085953066436	390	0.3920511047045389
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.946376	0.930451	0.936482	0.95186157516196	0.9347898509429414	0.9364472800374743	543	0.5470565636952718
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.950425	0.934307	0.936009	0.9550035616014074	0.9382952125039816	0.9389706995261596	780	0.7832905292510987
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.936778	0.92803	0.939652	0.9432795992970456	0.9324973704021376	0.942164832964	999	0.9938261429468792
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.942912	0.927525	0.931477	0.94922880124935	0.9335724623845602	0.93465729537887	360	0.3561324755350749
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.942717	0.931501	0.9382	0.9479028152962188	0.9357499318846896	0.9418663541826788	999	1.0003474672635395
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.934872	0.937591	0.936408	0.9423965823660876	0.9431634815480808	0.9390649422771264	999	0.9735057552655538
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.942143	0.924422	0.928326	0.9465803847769017	0.9278335767427532	0.933514203178974	524	0.3968082308769226
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.946499	0.928799	0.936942	0.9510973374087668	0.9327402336999596	0.9397589088396572	876	0.6779967546463013
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.930272	0.935117	0.930803	0.940440361854008	0.9426175196224617	0.9335404223691468	999	0.8116979201634725
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.937227	0.919617	0.924017	0.9428679937294688	0.9235396934519496	0.9294591407446549	598	0.4778864661852519
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.945675	0.9278	0.930613	0.9492297558625484	0.9310922039648404	0.9312356100575324	953	0.7905048688252767
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.938069	0.92478	0.934348	0.9449765950779664	0.927679939668365	0.936982585519141	702	0.6049407919247946
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.931747	0.91207	0.924481	0.934653642208356	0.9208232625423848	0.9299878459535816	394	0.3563701470692952
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.949394	0.933842	0.935369	0.9529808174497256	0.938706730401404	0.9363940948579984	999	0.9638226151466368
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.928847	0.936629	0.93662	0.9378782575419464	0.9434074044978472	0.9393808352582128	999	0.9722238381703696
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.801959	0.80996	0.81508	0.8057385721133284	0.8089575080925178	0.8085885275556772	378	0.3733385642369588
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.949917	0.934153	0.931226	0.9548741486092168	0.9389035423171664	0.9343194744600332	997	0.9833281795183818
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.94166	0.935055	0.933863	0.9496007542370613	0.9384435872535298	0.936676651176961	999	0.9774111151695252
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.951622	0.93353	0.935539	0.954169579180846	0.9389185138995536	0.936563212954477	725	0.6939564784367879
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.946915	0.934045	0.94141	0.9522698641050176	0.9366246837477882	0.9450962017369532	999	0.9713674028714496
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.927958	0.921743	0.933082	0.9363205701677724	0.9228564132978312	0.935512445581693	766	0.7427308599154154
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.941165	0.906074	0.926206	0.946263275177176	0.9133996022204272	0.9303868275152852	404	0.4055619955062866
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.949727	0.935848	0.936314	0.9530368968136288	0.940831294741324	0.9361311073121176	999	0.9947674632072449
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.940421	0.932149	0.934676	0.947164931125018	0.934856621960597	0.936986737541736	999	0.9897079904874164
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.946433	0.933042	0.937543	0.9504766361892903	0.9360336357186916	0.9383197441036518	454	0.4407209157943725
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.941889	0.927926	0.935464	0.9493395120864864	0.931702937965676	0.936410553641335	683	0.6857736508051554
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.939895	0.936501	0.93634	0.9431971097863394	0.9384492606489858	0.9379471491539572	999	1.0027252952257792
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.940118	0.920863	0.931043	0.9438896437844118	0.9247501371533032	0.9327194005736916	430	0.4211768786112467
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.947117	0.933099	0.939456	0.9523304793028786	0.9364062035121372	0.9411837929514242	974	0.957712737719218
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.931634	0.931023	0.941912	0.9394642318776124	0.9322500792043472	0.9395058435451378	999	0.9999538461367288
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.932505	0.921438	0.928333	0.941024339346062	0.9195573974538158	0.9297391025879848	405	0.3245071212450663
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.94859	0.934564	0.939668	0.9548478392251472	0.9404456307176184	0.9427381470789166	807	0.650163185596466
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.925454	0.924314	0.937097	0.9346043257281113	0.9275118305037954	0.9403213943527702	999	0.8215104540189108
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.948565	0.931238	0.92474	0.952839074362714	0.929733840098773	0.9197557691828544	431	0.3662129362424214
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.951465	0.939914	0.946105	0.9555975594420412	0.9458762115266118	0.947779658001046	999	0.8947954456011454
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.932321	0.938307	0.930618	0.9401845331279648	0.9435058953714404	0.9344019502944249	999	0.904274026552836
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.933243	0.921327	0.924218	0.9399173170784156	0.924728686147367	0.9250471111266207	246	0.2350424528121948
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.938806	0.930625	0.93536	0.9448565705513284	0.9330637235729662	0.9368152255306134	999	0.9794074694315592
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.927088	0.926287	0.935262	0.9331888683544683	0.929533435355472	0.9358651168439056	999	0.9747811198234558
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.873911	0.874831	0.882547	0.8791327271899178	0.8734656584587583	0.8791662400306323	331	0.3268414298693339
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.946961	0.929988	0.938823	0.9526941530879988	0.9368084579433588	0.9409929967046669	781	0.7681044300397237
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.932143	0.933809	0.938264	0.9390941543963992	0.9384677681783008	0.9408485044774524	999	0.9830460031827292
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.944214	0.929055	0.92796	0.9507920394975278	0.934803621990441	0.9321804162966564	392	0.3717716097831726
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.943662	0.9284	0.932088	0.9497910436397652	0.931832004359426	0.9350776219606036	662	0.6420300841331482
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.933667	0.923675	0.933899	0.9406851595527064	0.9298851482075572	0.9345645714149604	999	0.9694453120231628
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.919096	0.920394	0.920291	0.9192585028263214	0.9164436565036876	0.918450563887982	427	0.4237931648890177
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.941465	0.928941	0.936209	0.9475556920141618	0.9289179977972292	0.9385769102226056	481	0.4791598320007324
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.931113	0.930827	0.938404	0.93829841463292	0.9347416635772844	0.9425698051075644	999	0.9479326327641804
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.951134	0.934616	0.930491	0.9546102773957263	0.9375423847513522	0.9339929700929228	701	0.6948230663935343
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.950284	0.933437	0.93495	0.9551139218373784	0.9382369518494076	0.939137523246836	711	0.7027464826901754
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.942683	0.936024	0.936893	0.9462557360836068	0.9404016598935164	0.937829859003956	999	0.985433316230774
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.942721	0.926536	0.932388	0.9485878407358772	0.92830995662016	0.933584537046282	337	0.3260877211888631
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.946117	0.929356	0.933673	0.9522129183398969	0.9325292595928432	0.936682808277258	871	0.8588134407997131
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.925917	0.92741	0.932699	0.9335080453992838	0.9323399474290904	0.936746238177665	999	0.9914409001668294
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.945326	0.930443	0.941058	0.9491434580927404	0.9323348844288304	0.9419290728249246	569	0.4710843722025553
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.934477	0.921402	0.93466	0.9422901256386664	0.9256557718095508	0.93928200407722	237	0.1966956853866577
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.929785	0.929201	0.935356	0.9381785742528708	0.9346470560052842	0.938171585462817	999	0.8625548005104064
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.943048	0.926087	0.926188	0.9472489338359792	0.9298138174654133	0.929493811134518	479	0.4248225251833598
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.949498	0.936259	0.935239	0.9548927648007268	0.938669432047368	0.938104016885595	964	0.8845545967419942
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.933049	0.930745	0.937914	0.9417239803719276	0.9339464340014644	0.9413566387857368	999	0.929703903198242
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.943577	0.927711	0.933098	0.9501509355881051	0.9341404794854566	0.934069334930634	532	0.5212276577949524
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.938598	0.933301	0.936005	0.9453452033146044	0.9383369561844608	0.938747744833078	999	0.9746692617734272
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.93186	0.933217	0.931717	0.9382867629315832	0.9388657606403736	0.934272811216025	999	0.9746144612630208
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.946629	0.930756	0.933206	0.9510755507326256	0.931417495105538	0.9303774070565493	532	0.5194944381713867
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.950851	0.935908	0.938359	0.9538723413183924	0.9390328451453372	0.9396806781885434	805	0.7776375691095988
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.932294	0.923429	0.935481	0.9393792310258826	0.9312838881196028	0.9367579192384662	999	0.9658447146415712
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.948563	0.931719	0.932617	0.9512552207881324	0.9341470022366714	0.9357369635545412	443	0.4160684148470561
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.927218	0.916014	0.933868	0.9343282273312224	0.9183435313439028	0.932993651643904	324	0.3135936856269836
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.932171	0.92112	0.913649	0.9403654703504376	0.9261601522834392	0.9230931998959632	999	0.9624670147895812
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.940971	0.922334	0.932649	0.9444328286546064	0.928964692729049	0.9348202875938184	427	0.4171939770380656
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.953059	0.936489	0.936723	0.9554856998936926	0.938485519609494	0.9401028965331708	736	0.73117649157842
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.933142	0.937877	0.940293	0.940195402296111	0.9424112011430448	0.9429497138660674	999	0.989361341794332
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.876424	0.87438	0.876656	0.878779660748535	0.8700309878802821	0.8708496309367576	131	0.1301423788070678
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.883073	0.884111	0.890209	0.872968227726642	0.8738330900642477	0.886518453757934	605	0.5942861437797546
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.934604	0.934865	0.937851	0.9409961022100622	0.9392696328568296	0.9417120699370698	999	1.0028361598650617
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.934227	0.922395	0.928174	0.9417167399189574	0.925992881024418	0.9332436970090572	162	0.1618502259254455
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.949136	0.933418	0.936529	0.9541092892977634	0.9385626076975606	0.9397993122427352	922	0.8981539130210876
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.941478	0.932389	0.942014	0.9455468913798536	0.9350125646849003	0.9451992771168358	999	0.9808358709017436
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.940641	0.925716	0.92444	0.9449916383320484	0.9272950507528418	0.9257694138797818	355	0.3207641084988912
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.948867	0.932334	0.941914	0.952452838510636	0.9384612316372734	0.9422300656137512	999	0.9034924864768982
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.931627	0.916379	0.930984	0.9398549776777037	0.9257105100653832	0.9343775065175643	999	0.9126443068186442
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.940594	0.924619	0.930505	0.9466306762117718	0.930356391096778	0.931333818543716	447	0.4241119384765625
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.942276	0.930193	0.937297	0.9493897833767532	0.9331573765149058	0.9399829653970826	391	0.3782669862111409
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.928901	0.929643	0.934625	0.9351771324225796	0.9356512245761192	0.9386200140466984	999	0.9087731719017028
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.947378	0.927974	0.928618	0.9495426858434434	0.931863341872184	0.9330204959609756	739	0.7233234961827596
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.947081	0.936797	0.942616	0.951640619242879	0.9416676224655528	0.9445286671208926	999	0.9800990184148152
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.932599	0.928654	0.930799	0.9399401552223624	0.9366514633105264	0.93501895649643	999	0.9756494204203288
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.941911	0.927041	0.930592	0.9474435583817896	0.9321235434318744	0.9367603535941348	352	0.3344849467277527
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.814193	0.82198	0.816673	0.8370107490757686	0.8494698070080801	0.8392660779609726	937	0.9047312259674072
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.93345	0.929824	0.931537	0.9409697839382888	0.9349861207456098	0.9350169672980444	999	0.9634069283803304
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.93753	0.924255	0.927203	0.9381013513391926	0.9265186676915216	0.9252339037125415	358	0.3440821647644043
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.943123	0.926153	0.933343	0.9492381053875956	0.9324226349923904	0.9382923236153968	757	0.7293367505073547
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.938954	0.938392	0.939872	0.944372214070458	0.9432780400444774	0.9435696233852902	999	0.9535595099131268
