param_database	param_hidden_channels	param_learning_rate	param_nb_hidden_layer	param_layer_type	param_act	param_aggr_type	param_n_heads	param_p	auc_train	auc_val	auc_test	aupr_train	aupr_val	aupr_test	iter	time
drugbank	10	0.01	5	transformerconv	tanh		4.0	0.5	0.767921	0.780798	0.782875	0.6824765527453032	0.7054178326863491	0.7119352428811998	999	1.845311319828033
drugbank	20	0.01	2	transformerconv	tanh		1.0	0.0	0.933579	0.912393	0.910129	0.933796852980756	0.9110495722967304	0.9106283635501844	471	0.6030400276184082
drugbank	20	0.01	2	transformerconv	tanh		2.0	0.0	0.926277	0.907558	0.909586	0.927885901166025	0.9049194215829184	0.906699784485124	449	0.580942964553833
drugbank	20	0.01	2	transformerconv	tanh		4.0	0.0	0.935266	0.915266	0.911637	0.9364501437254844	0.9142999611096496	0.9130640492379698	550	0.6555058121681213
drugbank	20	0.01	2	transformerconv	tanh		1.0	0.2	0.934815	0.914604	0.918947	0.9395970753750682	0.915842167970887	0.9183223860452644	632	0.7671650767326355
drugbank	20	0.01	2	transformerconv	tanh		2.0	0.2	0.933793	0.914049	0.913555	0.9381084193760416	0.9117892521661958	0.9125192260882036	529	0.5993379116058349
drugbank	20	0.01	2	transformerconv	tanh		4.0	0.2	0.929465	0.906517	0.912832	0.932635342993252	0.9035510352001326	0.9125307189126028	479	0.5609047333399455
drugbank	20	0.01	2	transformerconv	tanh		1.0	0.5	0.911552	0.890474	0.899753	0.9147558773198222	0.8874925063310314	0.897363252590027	536	0.6157810886700948
drugbank	20	0.01	2	transformerconv	tanh		2.0	0.5	0.924681	0.903061	0.902766	0.9271979687320586	0.9031612065436886	0.9029137963993292	898	1.0539538542429605
drugbank	20	0.01	2	transformerconv	tanh		4.0	0.5	0.917227	0.894467	0.900979	0.9175430750409322	0.8871205592951874	0.8957431966408961	612	0.702359426021576
drugbank	20	0.01	3	transformerconv	tanh		1.0	0.0	0.93755	0.916804	0.919245	0.9404120823478191	0.9148598793607589	0.9212135236737844	294	0.4080721696217855
drugbank	20	0.01	3	transformerconv	tanh		2.0	0.0	0.931762	0.912606	0.910657	0.9352453335746794	0.913728945591878	0.9089908122010372	315	0.4346298853556315
drugbank	20	0.01	3	transformerconv	tanh		4.0	0.0	0.938879	0.918192	0.909761	0.9424591959179328	0.9176815546383018	0.906259672155747	436	0.6164079586664836
drugbank	20	0.01	3	transformerconv	tanh		1.0	0.2	0.945703	0.921464	0.92033	0.9479456668699278	0.9174998602716272	0.916537376879162	609	0.8810736219088237
drugbank	20	0.01	3	transformerconv	tanh		2.0	0.2	0.940051	0.915858	0.919082	0.9429668459213232	0.9185402804010976	0.9163714432955832	759	1.1246380885442098
drugbank	20	0.01	3	transformerconv	tanh		4.0	0.2	0.939546	0.913662	0.91753	0.942221465361433	0.9148834817335044	0.9183314267460764	631	0.9035670638084412
drugbank	20	0.01	3	transformerconv	tanh		1.0	0.5	0.923622	0.908114	0.920544	0.923825092418747	0.9066184686652844	0.9212586123668144	999	1.418396500746409
drugbank	20	0.01	3	transformerconv	tanh		2.0	0.5	0.94214	0.922757	0.921727	0.944740307574601	0.927242508147579	0.9195253879853506	999	1.432101861635844
drugbank	20	0.01	3	transformerconv	tanh		4.0	0.5	0.934142	0.91929	0.920536	0.9379716814489276	0.9183043485791148	0.916882390916904	999	1.400264835357666
drugbank	20	0.01	4	transformerconv	tanh		1.0	0.0	0.935554	0.914975	0.920634	0.9387095801314552	0.916615874881916	0.916787140158942	287	0.4393989006678263
drugbank	20	0.01	4	transformerconv	tanh		2.0	0.0	0.94238	0.924121	0.918513	0.9449409583905428	0.9261811938458864	0.9169449405038066	375	0.5849262913068135
drugbank	20	0.01	4	transformerconv	tanh		4.0	0.0	0.936525	0.920147	0.918186	0.9400270047642848	0.9182052284137688	0.9134112889460008	321	0.5229781667391459
drugbank	20	0.01	4	transformerconv	tanh		1.0	0.2	0.944214	0.921271	0.924977	0.947238690138734	0.923055782474812	0.9252846236940367	603	0.9773529529571532
drugbank	20	0.01	4	transformerconv	tanh		2.0	0.2	0.937667	0.908831	0.921628	0.9389943521485266	0.914635371877044	0.9224190865936748	655	1.1047003110249838
drugbank	20	0.01	4	transformerconv	tanh		4.0	0.2	0.942949	0.920089	0.92125	0.9453001147178688	0.9178208460581628	0.9205487818977652	682	1.1420428593953451
drugbank	20	0.01	4	transformerconv	tanh		1.0	0.5	0.913786	0.896075	0.909953	0.9178591561919224	0.9000629885558489	0.9128475970761049	999	1.6425642371177671
drugbank	20	0.01	4	transformerconv	tanh		2.0	0.5	0.928332	0.922569	0.926643	0.933882901236615	0.9214686783875166	0.925249657709592	999	1.6560837030410769
drugbank	20	0.01	4	transformerconv	tanh		4.0	0.5	0.898761	0.886374	0.882776	0.9002336285393935	0.8908025373912802	0.8828600848094266	999	1.6459262053171793
drugbank	20	0.01	5	transformerconv	tanh		1.0	0.0	0.935942	0.916811	0.917966	0.939605693039842	0.916411487869238	0.9157326653799044	277	0.4971887985865275
drugbank	20	0.01	5	transformerconv	tanh		2.0	0.0	0.932893	0.912914	0.919049	0.9351686260551346	0.9141875091013874	0.9160304661908362	211	0.4017904957135518
drugbank	20	0.01	5	transformerconv	tanh		4.0	0.0	0.937655	0.91798	0.924282	0.9412141090677024	0.917649989649258	0.9243820317827268	231	0.4171306808789571
drugbank	20	0.01	5	transformerconv	tanh		1.0	0.2	0.951641	0.92709	0.935826	0.9529253314578336	0.9291092837421944	0.935525601850925	843	1.500258990128835
drugbank	20	0.01	5	transformerconv	tanh		2.0	0.2	0.929613	0.899884	0.911926	0.932409357503119	0.8989940768225914	0.912303045927496	659	1.1166447122891745
drugbank	20	0.01	5	transformerconv	tanh		4.0	0.2	0.944103	0.920252	0.921035	0.9450038479773945	0.919666435053927	0.923845775374984	749	1.288326128323873
drugbank	20	0.01	5	transformerconv	tanh		1.0	0.5	0.886546	0.876737	0.884548	0.885294416066315	0.8697349937315898	0.876522945837518	999	1.5660122513771058
drugbank	20	0.01	5	transformerconv	tanh		2.0	0.5	0.858583	0.856302	0.884586	0.8441060223974521	0.8533724809380521	0.8787168429383794	999	1.6492533723513283
drugbank	20	0.01	5	transformerconv	tanh		4.0	0.5	0.918407	0.913367	0.917832	0.916008114019976	0.9112393932923	0.9128379934011892	999	1.6389206488927206
drugbank	7	0.01	2	sage	tanh	sum		0.0	0.589377	0.536483	0.542486	0.6967044328011491	0.6532527619954486	0.6644981306576179	554	0.4571426749229431
drugbank	7	0.01	2	sage	tanh	mean		0.0	0.887701	0.859144	0.863357	0.8834838381198145	0.8521698985970453	0.8536914076738767	768	0.6375946044921875
drugbank	7	0.01	2	sage	tanh	max		0.0	0.935605	0.920306	0.915788	0.93988166330485	0.9190738148575068	0.9177809913875526	933	0.7812469482421875
drugbank	7	0.01	2	sage	tanh	sum		0.2	0.933596	0.917636	0.929711	0.9408802531715056	0.9240565026409264	0.9345805121130386	899	0.7274211168289184
drugbank	7	0.01	2	sage	tanh	mean		0.2	0.892752	0.866903	0.86466	0.8936090977717281	0.8690564594726479	0.8633404192946919	999	0.7481953461964925
drugbank	7	0.01	2	sage	tanh	max		0.2	0.936666	0.915095	0.920451	0.9403422785764586	0.914643926900384	0.9197575415503816	999	0.7479886571566264
drugbank	7	0.01	2	sage	tanh	sum		0.5	0.916761	0.920733	0.928495	0.9274399832880568	0.9249663750978384	0.9351615908044952	999	0.7529151280721028
drugbank	7	0.01	2	sage	tanh	mean		0.5	0.840702	0.813978	0.801626	0.8394490334602763	0.8176244032251705	0.7867969759037459	903	0.7964300433794658
drugbank	7	0.01	2	sage	tanh	max		0.5	0.918627	0.919014	0.918232	0.922988794236473	0.9239121027094837	0.9175812632691932	999	0.8532009442647298
drugbank	7	0.01	3	sage	tanh	sum		0.0	0.946113	0.929558	0.928795	0.9520933492028189	0.9366785438128828	0.930411534857806	567	0.5320107420285543
drugbank	7	0.01	3	sage	tanh	mean		0.0	0.895577	0.867402	0.872037	0.9016649316617344	0.8702624388947386	0.8705987436201605	528	0.4892945249875386
drugbank	7	0.01	3	sage	tanh	max		0.0	0.933052	0.914568	0.92027	0.9366816636478532	0.91828824531023	0.9210652980397048	391	0.3672258694966634
drugbank	7	0.01	3	sage	tanh	sum		0.2	0.933372	0.927104	0.930437	0.9368903443152006	0.9347560739034536	0.9349911146121982	999	0.9264243523279826
drugbank	7	0.01	3	sage	tanh	mean		0.2	0.884992	0.859368	0.860141	0.8874831611615945	0.8618195930002517	0.8585145548371127	531	0.5125750064849853
drugbank	7	0.01	3	sage	tanh	max		0.2	0.930434	0.913279	0.92571	0.9335350744730522	0.9108897569082388	0.9227972490354434	999	0.9379240075747172
drugbank	7	0.01	3	sage	tanh	sum		0.5	0.919709	0.925083	0.928609	0.9298129333908932	0.9330523320440148	0.933391875593008	999	0.971900482972463
drugbank	7	0.01	3	sage	tanh	mean		0.5	0.7893	0.781405	0.773126	0.7953766727151732	0.786477133859983	0.784994449297147	934	0.929639478524526
drugbank	7	0.01	3	sage	tanh	max		0.5	0.92617	0.917396	0.923097	0.93175657755621	0.9191067468598372	0.9231827808893844	999	0.9459063053131104
drugbank	7	0.01	4	sage	tanh	sum		0.0	0.940666	0.922303	0.930224	0.9428013663941596	0.9302485143945748	0.9331968511034204	511	0.4400806665420532
drugbank	7	0.01	4	sage	tanh	mean		0.0	0.89704	0.873424	0.876304	0.8995919994044028	0.8712499457462912	0.873747303409371	548	0.5020577390988668
drugbank	7	0.01	4	sage	tanh	max		0.0	0.938856	0.919809	0.924471	0.9419030053946345	0.9196387263317788	0.9231431685401688	314	0.277233604590098
drugbank	7	0.01	4	sage	tanh	sum		0.2	0.932318	0.929244	0.934602	0.9369405414552284	0.931934615652172	0.9359426455991204	999	0.8718918919563293
drugbank	7	0.01	4	sage	tanh	mean		0.2	0.860916	0.853005	0.84914	0.8640704668458199	0.8535755067504087	0.8509850278991761	999	0.9081944187482198
drugbank	7	0.01	4	sage	tanh	max		0.2	0.941363	0.924221	0.929476	0.9460076089435596	0.9277731792476872	0.9312618412629576	999	0.9637311339378356
drugbank	7	0.01	4	sage	tanh	sum		0.5	0.921887	0.921885	0.925373	0.9306555250921064	0.9254963876231134	0.9315454075319544	999	0.8994733174641927
drugbank	7	0.01	4	sage	tanh	mean		0.5	0.713053	0.671759	0.643017	0.753923999375387	0.7297458526512557	0.704685518694888	53	0.0509910543759663
drugbank	7	0.01	4	sage	tanh	max		0.5	0.906274	0.923242	0.916537	0.9071639878277352	0.9212996838535156	0.912745790322984	999	0.9389691750208536
drugbank	7	0.01	5	sage	tanh	sum		0.0	0.894961	0.908828	0.904799	0.9057687633244396	0.9143528787837886	0.9123213606669904	999	0.9330419977506
drugbank	7	0.01	5	sage	tanh	mean		0.0	0.914771	0.891471	0.89594	0.9163316412801276	0.893247780637456	0.8946875926516562	436	0.4345437208811442
drugbank	7	0.01	5	sage	tanh	max		0.0	0.930273	0.910491	0.921307	0.934283011276779	0.914756013389025	0.922888088453339	256	0.2493051091829935
drugbank	7	0.01	5	sage	tanh	sum		0.2	0.923624	0.927308	0.932263	0.931860773581628	0.93188532766888	0.9360118982340362	999	0.9456971685091654
drugbank	7	0.01	5	sage	tanh	mean		0.2	0.809473	0.780763	0.792416	0.810057022868392	0.7874283484296645	0.7955833972790152	432	0.4362464269002278
drugbank	7	0.01	5	sage	tanh	max		0.2	0.931561	0.920459	0.925215	0.9357217533182138	0.9241729900789633	0.9274573658102456	999	0.9677108844121296
drugbank	7	0.01	5	sage	tanh	sum		0.5	0.918887	0.914952	0.919319	0.9281896413468348	0.920890784401785	0.9252002078556114	999	0.9973378380139668
drugbank	7	0.01	5	sage	tanh	mean		0.5	0.682036	0.66459	0.631229	0.7338310144031122	0.7296494603155537	0.7040805734866746	50	0.0572612881660461
drugbank	7	0.01	5	sage	tanh	max		0.5	0.905237	0.901727	0.905933	0.909368523027074	0.9026465928686428	0.9044018954192404	999	1.1569846630096436
drugbank	10	0.01	2	sage	tanh	sum		0.0	0.935663	0.910774	0.884309	0.9405402863996576	0.9201389179987464	0.90283917775504	540	0.5080692489941915
drugbank	10	0.01	2	sage	tanh	mean		0.0	0.884862	0.854649	0.865594	0.8845167599051293	0.8446517151119572	0.8589544765919025	366	0.372961421807607
drugbank	10	0.01	2	sage	tanh	max		0.0	0.933119	0.916039	0.92326	0.9389774281159032	0.916843774893454	0.925400508581662	395	0.3820492545763651
drugbank	10	0.01	2	sage	tanh	sum		0.2	0.939353	0.929387	0.929741	0.9441942278151932	0.9340359623757344	0.9317588189029292	999	0.9123216152191164
drugbank	10	0.01	2	sage	tanh	mean		0.2	0.890013	0.859353	0.861443	0.8928680578915952	0.8634851999570561	0.8555626723678165	615	0.5803436120351155
drugbank	10	0.01	2	sage	tanh	max		0.2	0.945231	0.924151	0.923813	0.9486468088141352	0.9222326280573068	0.9213718163023236	999	0.9590176622072856
drugbank	10	0.01	2	sage	tanh	sum		0.5	0.932079	0.927225	0.930101	0.9404603293242872	0.9331680569952964	0.9359046700718192	999	0.9796080589294434
drugbank	10	0.01	2	sage	tanh	mean		0.5	0.834411	0.813162	0.811233	0.8351074589679433	0.812152461476143	0.8117710229894455	769	0.7212156176567077
drugbank	10	0.01	2	sage	tanh	max		0.5	0.93302	0.919739	0.926729	0.9349537499091928	0.919956520719276	0.9247467083244768	999	0.8186730821927388
drugbank	10	0.01	3	sage	tanh	sum		0.0	0.892635	0.893155	0.89331	0.8900306949029703	0.8885960809589744	0.8911989219198438	563	0.4314213434855143
drugbank	10	0.01	3	sage	tanh	mean		0.0	0.89521	0.8654	0.876191	0.8943868486718028	0.860935142354845	0.8722781174238834	470	0.3765828490257263
drugbank	10	0.01	3	sage	tanh	max		0.0	0.935576	0.914838	0.923098	0.9398446194047846	0.9184181830990836	0.922847463221902	221	0.1764931519826253
drugbank	10	0.01	3	sage	tanh	sum		0.2	0.944068	0.933677	0.936189	0.9480948356533128	0.9384278928963944	0.9389106033415208	999	0.7851191719373067
drugbank	10	0.01	3	sage	tanh	mean		0.2	0.889226	0.861966	0.857883	0.8898855746713645	0.8629417711433945	0.8543752281972021	843	0.6807324767112732
drugbank	10	0.01	3	sage	tanh	max		0.2	0.947138	0.918267	0.924674	0.9507176734530602	0.9212926508277454	0.9230120602783768	946	0.761664621035258
drugbank	10	0.01	3	sage	tanh	sum		0.5	0.926677	0.927556	0.932153	0.9346473031649808	0.9346101042508852	0.935698770859856	999	0.7864002744356792
drugbank	10	0.01	3	sage	tanh	mean		0.5	0.749466	0.729842	0.71302	0.7728347744784267	0.7629985124963672	0.7486687584120527	134	0.1079225579897562
drugbank	10	0.01	3	sage	tanh	max		0.5	0.927916	0.919507	0.931754	0.9292775467783796	0.9191021430489336	0.931352917858364	999	0.8093879024187723
drugbank	10	0.01	4	sage	tanh	sum		0.0	0.947911	0.933253	0.930524	0.951960532337962	0.9346805999411296	0.9299480637504705	489	0.4059817989667256
drugbank	10	0.01	4	sage	tanh	mean		0.0	0.890696	0.861139	0.866349	0.8876293393526588	0.8566236409469162	0.8574395447895733	345	0.3000362833340962
drugbank	10	0.01	4	sage	tanh	max		0.0	0.945942	0.927837	0.92426	0.9497868567630294	0.926369815553568	0.9238161435492036	261	0.2222219824790954
drugbank	10	0.01	4	sage	tanh	sum		0.2	0.94076	0.930217	0.92625	0.9470180696924788	0.9330941377382388	0.9280524617445216	999	0.8503191709518433
drugbank	10	0.01	4	sage	tanh	mean		0.2	0.856418	0.822796	0.843332	0.8551756751925459	0.8237988145691508	0.8422309977405764	469	0.4120596845944722
drugbank	10	0.01	4	sage	tanh	max		0.2	0.941515	0.929261	0.9309	0.944453882364084	0.9279676208049858	0.9249794611935772	999	0.8838142395019531
drugbank	10	0.01	4	sage	tanh	sum		0.5	0.920966	0.916413	0.930869	0.9297771463298964	0.9229763765197556	0.935207065140884	999	0.8874595363934835
drugbank	10	0.01	4	sage	tanh	mean		0.5	0.800781	0.772699	0.777338	0.7977701535990568	0.7702536540236747	0.7793632861689112	124	0.1137694358825683
drugbank	10	0.01	4	sage	tanh	max		0.5	0.913081	0.919201	0.914743	0.9170923634627224	0.9224274487575564	0.9150376754037804	999	0.8984645326932271
drugbank	10	0.01	5	sage	tanh	sum		0.0	0.943739	0.927701	0.929085	0.9499502576033207	0.929260710241405	0.9266366013472817	422	0.3965644081433614
drugbank	10	0.01	5	sage	tanh	mean		0.0	0.913708	0.891009	0.895023	0.9127217035744304	0.8848535765769858	0.8822090272159745	617	0.5926774978637696
drugbank	10	0.01	5	sage	tanh	max		0.0	0.947105	0.931112	0.928682	0.950698609640488	0.9327119873133568	0.9257032437341172	292	0.2799390514691671
drugbank	10	0.01	5	sage	tanh	sum		0.2	0.932667	0.930991	0.938831	0.9388348784657332	0.9343510803290946	0.9395332594553768	999	0.951628867785136
drugbank	10	0.01	5	sage	tanh	mean		0.2	0.858805	0.847926	0.846485	0.8598215823304831	0.8477827735073041	0.850383830759412	999	0.9659333109855652
drugbank	10	0.01	5	sage	tanh	max		0.2	0.932962	0.91638	0.922406	0.9381811271730602	0.9143497419406664	0.9213303513825776	999	0.924446952342987
drugbank	10	0.01	5	sage	tanh	sum		0.5	0.92378	0.928108	0.929229	0.9318871675385484	0.933738872863868	0.9355185708114836	999	0.9106625994046528
drugbank	10	0.01	5	sage	tanh	mean		0.5	0.595503	0.53493	0.488205	0.5401968279658677	0.5051683193983338	0.4755292289323547	41	0.0401539762814839
drugbank	10	0.01	5	sage	tanh	max		0.5	0.886892	0.892401	0.885051	0.8850446318094074	0.8917828371825592	0.883699017405732	999	0.8959106047948201
drugbank	20	0.01	2	sage	tanh	sum		0.0	0.936154	0.919139	0.930437	0.942513669123384	0.9266093704919178	0.935859299297558	397	0.2810718178749084
drugbank	20	0.01	2	sage	tanh	mean		0.0	0.888616	0.862782	0.860435	0.8933375245780744	0.8585248386934687	0.8551808517021096	298	0.2134817719459533
drugbank	20	0.01	2	sage	tanh	max		0.0	0.940661	0.921582	0.928162	0.9443148635238412	0.9247478830230018	0.9294228420598478	237	0.1719524383544922
drugbank	20	0.01	2	sage	tanh	sum		0.2	0.947541	0.933529	0.929854	0.9526901073479072	0.9345117246075124	0.930306954800743	999	0.6868277827898661
drugbank	20	0.01	2	sage	tanh	mean		0.2	0.837657	0.809286	0.813489	0.8422633093695645	0.8162829188439823	0.8191581727296992	169	0.1206030289332072
drugbank	20	0.01	2	sage	tanh	max		0.2	0.944142	0.917778	0.922588	0.9476654244043426	0.9112503131168106	0.9180921642321588	484	0.3311784625053405
drugbank	20	0.01	2	sage	tanh	sum		0.5	0.943969	0.939575	0.937749	0.950040614616404	0.943815675902024	0.9407096269222648	999	0.6806878964106242
drugbank	20	0.01	2	sage	tanh	mean		0.5	0.824838	0.81106	0.789851	0.8333691009621824	0.8119443028613608	0.7914198164021791	311	0.2167742689450582
drugbank	20	0.01	2	sage	tanh	max		0.5	0.949373	0.923269	0.924082	0.9520126213693172	0.9226151476016684	0.9201025646416896	999	0.693646784623464
drugbank	20	0.01	3	sage	tanh	sum		0.0	0.941171	0.92684	0.931582	0.9472799936159488	0.9315515208359044	0.9332312897038646	301	0.2263134876887003
drugbank	20	0.01	3	sage	tanh	mean		0.0	0.900082	0.877011	0.881589	0.9012609368263548	0.876272393722668	0.8737486351880038	314	0.2500119050343831
drugbank	20	0.01	3	sage	tanh	max		0.0	0.943518	0.924814	0.930259	0.9486060481676752	0.9298787078744511	0.9311985833114438	253	0.1957183798154195
drugbank	20	0.01	3	sage	tanh	sum		0.2	0.942394	0.927528	0.933217	0.9476303069507744	0.9280015572091916	0.9346000419183272	384	0.294648532072703
drugbank	20	0.01	3	sage	tanh	mean		0.2	0.888416	0.858304	0.864513	0.8911385764199782	0.8587697376247796	0.8643142493214022	283	0.2311782836914062
drugbank	20	0.01	3	sage	tanh	max		0.2	0.947248	0.918268	0.917706	0.947604577138098	0.9208576596271768	0.9166706996560936	463	0.3611715753873189
drugbank	20	0.01	3	sage	tanh	sum		0.5	0.939734	0.932451	0.932157	0.9445397478133896	0.936894365375896	0.9358369356398042	999	0.7570213675498962
drugbank	20	0.01	3	sage	tanh	mean		0.5	0.68278	0.658998	0.622459	0.7015295803185284	0.6847814477254275	0.6616289546043921	41	0.0333118557929992
drugbank	20	0.01	3	sage	tanh	max		0.5	0.940544	0.904398	0.917432	0.9405534755455388	0.8993959739454896	0.9096441585942444	999	0.8233681996663411
drugbank	20	0.01	4	sage	tanh	sum		0.0	0.947818	0.933108	0.934289	0.9524580721166144	0.9373831836998674	0.937883278364896	438	0.3656997402509053
drugbank	20	0.01	4	sage	tanh	mean		0.0	0.897144	0.871323	0.877226	0.8983504486411491	0.8670251042863093	0.8716224878841691	383	0.3523303270339966
drugbank	20	0.01	4	sage	tanh	max		0.0	0.943051	0.924897	0.927254	0.9475913548224676	0.9239922091050564	0.9252017268590076	172	0.1468661864598592
drugbank	20	0.01	4	sage	tanh	sum		0.2	0.953206	0.936669	0.940533	0.9567309459423042	0.9419733058742727	0.9431138995234774	956	0.8022405107816061
drugbank	20	0.01	4	sage	tanh	mean		0.2	0.904993	0.878932	0.884199	0.909851148935568	0.8804286487631126	0.8821772635025219	353	0.3113679488499959
drugbank	20	0.01	4	sage	tanh	max		0.2	0.957558	0.929626	0.933787	0.9595622537270114	0.9330865764669004	0.9321677019856428	592	0.5119503815968831
drugbank	20	0.01	4	sage	tanh	sum		0.5	0.943518	0.931805	0.938329	0.9490379531631224	0.933903863752626	0.9405265075098423	999	0.8113052129745484
drugbank	20	0.01	4	sage	tanh	mean		0.5	0.694834	0.674505	0.643413	0.7366601644913685	0.7317638573464176	0.7154684478130235	41	0.0353885054588317
drugbank	20	0.01	4	sage	tanh	max		0.5	0.909575	0.892221	0.898905	0.8969568943774755	0.8752837476925034	0.880958990959977	999	0.8468229373296102
drugbank	20	0.01	5	sage	tanh	sum		0.0	0.943616	0.925986	0.935527	0.9488286269533664	0.932461536406756	0.9388413093957018	485	0.4330444614092509
drugbank	20	0.01	5	sage	tanh	mean		0.0	0.911564	0.888323	0.886728	0.9140749995798074	0.8815698436558852	0.8837673587133983	382	0.3744487802187601
drugbank	20	0.01	5	sage	tanh	max		0.0	0.944787	0.925444	0.925163	0.9478625228948396	0.9296314487943956	0.925346466306129	180	0.1662650903065999
drugbank	20	0.01	5	sage	tanh	sum		0.2	0.948618	0.93915	0.937046	0.9541238113492796	0.942688801356092	0.9391934014209572	999	0.8857791344324748
drugbank	20	0.01	5	sage	tanh	mean		0.2	0.934165	0.914354	0.909191	0.93642308008184	0.919474218834056	0.9135446214689218	724	0.6962613264719645
drugbank	20	0.01	5	sage	tanh	max		0.2	0.953276	0.926274	0.929814	0.9545984142041248	0.9264440538215892	0.9306371150680484	716	0.6772919257481893
drugbank	20	0.01	5	sage	tanh	sum		0.5	0.940435	0.940367	0.937626	0.9466989929686188	0.9417055392458368	0.940341960933315	999	0.8964333494504293
drugbank	20	0.01	5	sage	tanh	mean		0.5	0.698672	0.654522	0.635952	0.7181684411878453	0.684661618914213	0.6748873670936262	41	0.0408687988917032
drugbank	20	0.01	5	sage	tanh	max		0.5	0.86244	0.851279	0.8604	0.8382441464003667	0.8257297467076354	0.8363516249100827	999	0.8806388099988302
drugbank	7	0.01	2	graphconv	tanh	sum		0.0	0.921716	0.912004	0.920823	0.9305993229063886	0.9182895578427244	0.9247175139058168	999	0.7019304474194844
drugbank	7	0.01	2	graphconv	tanh	mean		0.0	0.879165	0.852322	0.85516	0.874338385682849	0.8438011213180816	0.840548067284442	838	0.605648382504781
drugbank	7	0.01	2	graphconv	tanh	max		0.0	0.917716	0.903076	0.91318	0.9238554041654768	0.906756964759619	0.9149894617997224	999	0.7029745817184448
drugbank	7	0.01	2	graphconv	tanh	sum		0.2	0.931287	0.915141	0.921774	0.9379007367935186	0.9220305431630909	0.925583884881864	999	0.7013757149378459
drugbank	7	0.01	2	graphconv	tanh	mean		0.2	0.881819	0.852379	0.861529	0.8823934538324563	0.8486227344528984	0.858923939781747	833	0.5842880765597026
drugbank	7	0.01	2	graphconv	tanh	max		0.2	0.934638	0.921227	0.921941	0.938599502043345	0.9210382698513764	0.921137059558578	999	0.728202509880066
drugbank	7	0.01	2	graphconv	tanh	sum		0.5	0.924649	0.927284	0.927785	0.932712922929783	0.9329506622467328	0.9327177146932482	999	0.7168996731440226
drugbank	7	0.01	2	graphconv	tanh	mean		0.5	0.815495	0.804386	0.78509	0.8201425940864426	0.8071648601502104	0.7929379592159069	928	0.6939424077669779
drugbank	7	0.01	2	graphconv	tanh	max		0.5	0.919197	0.91824	0.927578	0.925304554748902	0.917180296290644	0.9289934478920324	999	0.7441402713457743
drugbank	7	0.01	3	graphconv	tanh	sum		0.0	0.939983	0.925651	0.925818	0.945385212190065	0.929861801190292	0.9314516440081524	377	0.2989994247754415
drugbank	7	0.01	3	graphconv	tanh	mean		0.0	0.851423	0.81378	0.840739	0.8504761709044879	0.81112536651525	0.829180723275958	192	0.1594274838765462
drugbank	7	0.01	3	graphconv	tanh	max		0.0	0.92606	0.907802	0.914439	0.932786967599074	0.9100698926404236	0.9183791031499988	301	0.2404683987299601
drugbank	7	0.01	3	graphconv	tanh	sum		0.2	0.927749	0.932209	0.929899	0.934122271993383	0.9378646257541088	0.9346761462314712	999	0.7931707461675008
drugbank	7	0.01	3	graphconv	tanh	mean		0.2	0.856442	0.839412	0.833158	0.8596899210984559	0.8443093646820402	0.839124121353329	999	0.8285524368286132
drugbank	7	0.01	3	graphconv	tanh	max		0.2	0.940676	0.913938	0.925004	0.9417209307667456	0.913113619587771	0.9199789558936112	999	0.8089796543121338
drugbank	7	0.01	3	graphconv	tanh	sum		0.5	0.92335	0.926773	0.928996	0.9328885187941324	0.9327975169434626	0.9320215094412652	999	0.8109841386477152
drugbank	7	0.01	3	graphconv	tanh	mean		0.5	0.688057	0.663204	0.64461	0.7092713863838684	0.6808960542062386	0.6752600954591527	61	0.051437246799469
drugbank	7	0.01	3	graphconv	tanh	max		0.5	0.915032	0.913602	0.915423	0.915010755351187	0.914361037513038	0.9140324885083552	999	0.8219293594360352
drugbank	7	0.01	4	graphconv	tanh	sum		0.0	0.938525	0.923979	0.929875	0.9439435388016296	0.9254501026758172	0.9313217697239158	623	0.5344120025634765
drugbank	7	0.01	4	graphconv	tanh	mean		0.0	0.914207	0.891742	0.901457	0.9172791288515022	0.8898352443305835	0.9021511258164248	670	0.5943265239397685
drugbank	7	0.01	4	graphconv	tanh	max		0.0	0.943547	0.927138	0.925948	0.949529372131718	0.9307410597681756	0.9289751984548474	332	0.2900579531987508
drugbank	7	0.01	4	graphconv	tanh	sum		0.2	0.928526	0.936304	0.932744	0.9350403931281024	0.943887061613177	0.9359922948467322	999	0.8786609848340352
drugbank	7	0.01	4	graphconv	tanh	mean		0.2	0.845939	0.824606	0.833126	0.8431667749031715	0.8205991240570831	0.8280201369789617	677	0.6166152437527974
drugbank	7	0.01	4	graphconv	tanh	max		0.2	0.928575	0.931454	0.93048	0.933027863224579	0.931396322245026	0.9322006666079636	999	0.8926401893297832
drugbank	7	0.01	4	graphconv	tanh	sum		0.5	0.918775	0.926352	0.931672	0.9292052002574684	0.9340416054581566	0.9359335025724248	999	0.8819382468859355
drugbank	7	0.01	4	graphconv	tanh	mean		0.5	0.541088	0.469755	0.39708	0.4810341339399752	0.444355619065696	0.4109888948127095	58	0.0530819694201151
drugbank	7	0.01	4	graphconv	tanh	max		0.5	0.898576	0.894524	0.897224	0.8952774041959008	0.8829785605617283	0.8843138037078948	999	0.9086914857228596
drugbank	7	0.01	5	graphconv	tanh	sum		0.0	0.941643	0.927472	0.932808	0.9474087729200872	0.9292737857714763	0.9331693216142778	595	0.5544546087582906
